# wavelength (microns), transmission, emissivity
7.5835,0.6819,0.000
7.5872,0.6819,0.000
7.5909,0.6819,0.000
7.5945,0.6819,0.000
7.5982,0.6819,0.000
7.6019,0.6819,0.000
7.6055,0.6819,0.000
7.6092,0.6819,0.000
7.6129,0.6819,0.000
7.6165,0.6819,0.000
7.6202,0.6819,0.000
7.6239,0.6819,0.000
7.6275,0.6819,0.000
7.6312,0.6819,0.000
7.6349,0.6819,0.000
7.6385,0.6819,0.000
7.6422,0.6819,0.000
7.6459,0.6819,0.000
7.6495,0.6819,0.000
7.6532,0.6819,0.000
7.6569,0.6819,0.000
7.6606,0.6819,0.000
7.6642,0.6819,0.000
7.6679,0.6819,0.000
7.6716,0.6819,0.000
7.6752,0.6819,0.000
7.6789,0.6819,0.000
7.6826,0.6819,0.000
7.6862,0.6819,0.000
7.6899,0.6818,0.000
7.6936,0.6818,0.000
7.6972,0.6818,0.000
7.7009,0.6817,0.000
7.7046,0.6817,0.000
7.7082,0.6817,0.000
7.7119,0.6816,0.000
7.7156,0.6816,0.000
7.7192,0.6816,0.000
7.7229,0.6815,0.000
7.7266,0.6815,0.000
7.7302,0.6815,0.000
7.7339,0.6814,0.000
7.7376,0.6814,0.000
7.7412,0.6814,0.000
7.7449,0.6813,0.000
7.7486,0.6813,0.000
7.7523,0.6813,0.000
7.7559,0.6812,0.000
7.7596,0.6812,0.000
7.7633,0.6812,0.000
7.7669,0.6811,0.000
7.7706,0.6811,0.000
7.7743,0.6811,0.000
7.7779,0.6811,0.000
7.7816,0.6810,0.000
7.7853,0.6810,0.000
7.7889,0.6810,0.000
7.7926,0.6809,0.000
7.7963,0.6809,0.000
7.7999,0.6809,0.000
7.8036,0.6808,0.000
7.8073,0.6808,0.000
7.8109,0.6808,0.000
7.8146,0.6807,0.000
7.8183,0.6807,0.000
7.8219,0.6807,0.000
7.8256,0.6806,0.000
7.8293,0.6806,0.000
7.8329,0.6806,0.000
7.8366,0.6805,0.000
7.8403,0.6805,0.000
7.8439,0.6805,0.000
7.8476,0.6804,0.000
7.8513,0.6804,0.000
7.8550,0.6804,0.000
7.8586,0.6803,0.000
7.8623,0.6803,0.000
7.8660,0.6803,0.000
7.8696,0.6802,0.000
7.8733,0.6802,0.000
7.8770,0.6802,0.000
7.8806,0.6801,0.000
7.8843,0.6801,0.000
7.8880,0.6801,0.000
7.8916,0.6800,0.000
7.8953,0.6800,0.000
7.8990,0.6800,0.000
7.9026,0.6799,0.000
7.9063,0.6799,0.000
7.9100,0.6799,0.000
7.9136,0.6798,0.000
7.9173,0.6798,0.000
7.9210,0.6798,0.000
7.9246,0.6797,0.000
7.9283,0.6797,0.000
7.9320,0.6797,0.000
7.9356,0.6796,0.000
7.9393,0.6796,0.000
7.9430,0.6796,0.000
7.9466,0.6795,0.000
7.9503,0.6795,0.000
7.9540,0.6795,0.000
7.9577,0.6794,0.000
7.9613,0.6794,0.000
7.9650,0.6794,0.000
7.9687,0.6793,0.000
7.9723,0.6793,0.000
7.9760,0.6793,0.000
7.9797,0.6792,0.000
7.9833,0.6792,0.000
7.9870,0.6792,0.000
7.9907,0.6791,0.000
7.9943,0.6791,0.000
7.9980,0.6791,0.000
8.0017,0.6790,0.000
8.0053,0.6790,0.000
8.0090,0.6790,0.000
8.0127,0.6789,0.000
8.0163,0.6789,0.000
8.0200,0.6789,0.000
8.0237,0.6788,0.000
8.0273,0.6788,0.000
8.0310,0.6788,0.000
8.0347,0.6787,0.000
8.0383,0.6787,0.000
8.0420,0.6787,0.000
8.0457,0.6786,0.000
8.0493,0.6786,0.000
8.0530,0.6786,0.000
8.0567,0.6785,0.000
8.0604,0.6785,0.000
8.0640,0.6785,0.000
8.0677,0.6784,0.000
8.0714,0.6784,0.000
8.0750,0.6784,0.000
8.0787,0.6784,0.000
8.0824,0.6784,0.000
8.0860,0.6784,0.000
8.0897,0.6783,0.000
8.0934,0.6783,0.000
8.0970,0.6783,0.000
8.1007,0.6783,0.000
8.1044,0.6783,0.000
8.1080,0.6783,0.000
8.1117,0.6782,0.000
8.1154,0.6782,0.000
8.1190,0.6782,0.000
8.1227,0.6782,0.000
8.1264,0.6782,0.000
8.1300,0.6782,0.000
8.1337,0.6782,0.000
8.1374,0.6781,0.000
8.1410,0.6781,0.000
8.1447,0.6781,0.000
8.1484,0.6781,0.000
8.1521,0.6781,0.000
8.1557,0.6781,0.000
8.1594,0.6780,0.000
8.1631,0.6780,0.000
8.1667,0.6780,0.000
8.1704,0.6780,0.000
8.1741,0.6780,0.000
8.1777,0.6780,0.000
8.1814,0.6780,0.000
8.1851,0.6779,0.000
8.1887,0.6779,0.000
8.1924,0.6779,0.000
8.1961,0.6779,0.000
8.1997,0.6779,0.000
8.2034,0.6779,0.000
8.2071,0.6778,0.000
8.2107,0.6778,0.000
8.2144,0.6778,0.000
8.2181,0.6778,0.000
8.2217,0.6778,0.000
8.2254,0.6778,0.000
8.2291,0.6778,0.000
8.2327,0.6777,0.000
8.2364,0.6777,0.000
8.2401,0.6777,0.000
8.2437,0.6777,0.000
8.2474,0.6777,0.000
8.2511,0.6777,0.000
8.2548,0.6777,0.000
8.2584,0.6776,0.000
8.2621,0.6776,0.000
8.2658,0.6776,0.000
8.2694,0.6776,0.000
8.2731,0.6776,0.000
8.2768,0.6776,0.000
8.2804,0.6775,0.000
8.2841,0.6775,0.000
8.2878,0.6775,0.000
8.2914,0.6775,0.000
8.2951,0.6775,0.000
8.2988,0.6775,0.000
8.3024,0.6775,0.000
8.3061,0.6774,0.000
8.3098,0.6774,0.000
8.3134,0.6774,0.000
8.3171,0.6774,0.000
8.3208,0.6774,0.000
8.3244,0.6774,0.000
8.3281,0.6773,0.000
8.3318,0.6773,0.000
8.3354,0.6773,0.000
8.3391,0.6773,0.000
8.3428,0.6773,0.000
8.3464,0.6773,0.000
8.3501,0.6773,0.000
8.3538,0.6772,0.000
8.3575,0.6772,0.000
8.3611,0.6772,0.000
8.3648,0.6772,0.000
8.3685,0.6772,0.000
8.3721,0.6772,0.000
8.3758,0.6771,0.000
8.3795,0.6771,0.000
8.3831,0.6771,0.000
8.3868,0.6771,0.000
8.3905,0.6771,0.000
8.3941,0.6771,0.000
8.3978,0.6771,0.000
8.4015,0.6770,0.000
8.4051,0.6770,0.000
8.4088,0.6770,0.000
8.4125,0.6770,0.000
8.4161,0.6770,0.000
8.4198,0.6770,0.000
8.4235,0.6770,0.000
8.4271,0.6770,0.000
8.4308,0.6770,0.000
8.4345,0.6770,0.000
8.4381,0.6770,0.000
8.4418,0.6770,0.000
8.4455,0.6770,0.000
8.4491,0.6769,0.000
8.4528,0.6769,0.000
8.4565,0.6769,0.000
8.4602,0.6769,0.000
8.4638,0.6769,0.000
8.4675,0.6769,0.000
8.4712,0.6769,0.000
8.4748,0.6769,0.000
8.4785,0.6769,0.000
8.4822,0.6769,0.000
8.4858,0.6769,0.000
8.4895,0.6769,0.000
8.4932,0.6769,0.000
8.4968,0.6769,0.000
8.5005,0.6769,0.000
8.5042,0.6769,0.000
8.5078,0.6769,0.000
8.5115,0.6769,0.000
8.5152,0.6769,0.000
8.5188,0.6768,0.000
8.5225,0.6768,0.000
8.5262,0.6768,0.000
8.5298,0.6768,0.000
8.5335,0.6768,0.000
8.5372,0.6768,0.000
8.5408,0.6768,0.000
8.5445,0.6768,0.000
8.5482,0.6768,0.000
8.5519,0.6768,0.000
8.5555,0.6768,0.000
8.5592,0.6768,0.000
8.5629,0.6768,0.000
8.5665,0.6768,0.000
8.5702,0.6768,0.000
8.5739,0.6768,0.000
8.5775,0.6768,0.000
8.5812,0.6768,0.000
8.5849,0.6768,0.000
8.5885,0.6767,0.000
8.5922,0.6767,0.000
8.5959,0.6767,0.000
8.5995,0.6767,0.000
8.6032,0.6767,0.000
8.6069,0.6767,0.000
8.6105,0.6767,0.000
8.6142,0.6767,0.000
8.6179,0.6767,0.000
8.6215,0.6767,0.000
8.6252,0.6767,0.000
8.6289,0.6767,0.000
8.6325,0.6767,0.000
8.6362,0.6767,0.000
8.6399,0.6767,0.000
8.6435,0.6767,0.000
8.6472,0.6767,0.000
8.6509,0.6767,0.000
8.6546,0.6767,0.000
8.6582,0.6766,0.000
8.6619,0.6766,0.000
8.6656,0.6766,0.000
8.6692,0.6766,0.000
8.6729,0.6766,0.000
8.6766,0.6766,0.000
8.6802,0.6766,0.000
8.6839,0.6766,0.000
8.6876,0.6766,0.000
8.6912,0.6766,0.000
8.6949,0.6766,0.000
8.6986,0.6766,0.000
8.7022,0.6766,0.000
8.7059,0.6766,0.000
8.7096,0.6766,0.000
8.7132,0.6766,0.000
8.7169,0.6766,0.000
8.7206,0.6766,0.000
8.7242,0.6766,0.000
8.7279,0.6765,0.000
8.7316,0.6765,0.000
8.7352,0.6765,0.000
8.7389,0.6765,0.000
8.7426,0.6765,0.000
8.7462,0.6765,0.000
8.7499,0.6765,0.000
8.7536,0.6765,0.000
8.7573,0.6765,0.000
8.7609,0.6765,0.000
8.7646,0.6765,0.000
8.7683,0.6765,0.000
8.7719,0.6765,0.000
8.7756,0.6765,0.000
8.7793,0.6765,0.000
8.7829,0.6765,0.000
8.7866,0.6765,0.000
8.7903,0.6765,0.000
8.7939,0.6765,0.000
8.7976,0.6764,0.000
8.8013,0.6764,0.000
8.8049,0.6764,0.000
8.8086,0.6764,0.000
8.8123,0.6764,0.000
8.8159,0.6764,0.000
8.8196,0.6764,0.000
8.8233,0.6764,0.000
8.8269,0.6764,0.000
8.8306,0.6764,0.000
8.8343,0.6764,0.000
8.8379,0.6764,0.000
8.8416,0.6764,0.000
8.8453,0.6764,0.000
8.8489,0.6764,0.000
8.8526,0.6764,0.000
8.8563,0.6764,0.000
8.8600,0.6764,0.000
8.8636,0.6763,0.000
8.8673,0.6763,0.000
8.8710,0.6763,0.000
8.8746,0.6763,0.000
8.8783,0.6763,0.000
8.8820,0.6763,0.000
8.8856,0.6763,0.000
8.8893,0.6763,0.000
8.8930,0.6763,0.000
8.8966,0.6763,0.000
8.9003,0.6763,0.000
8.9040,0.6763,0.000
8.9076,0.6763,0.000
8.9113,0.6763,0.000
8.9150,0.6763,0.000
8.9186,0.6763,0.000
8.9223,0.6763,0.000
8.9260,0.6763,0.000
8.9296,0.6763,0.000
8.9333,0.6763,0.000
8.9370,0.6763,0.000
8.9406,0.6763,0.000
8.9443,0.6763,0.000
8.9480,0.6763,0.000
8.9517,0.6763,0.000
8.9553,0.6763,0.000
8.9590,0.6763,0.000
8.9627,0.6763,0.000
8.9663,0.6763,0.000
8.9700,0.6763,0.000
8.9737,0.6763,0.000
8.9773,0.6763,0.000
8.9810,0.6763,0.000
8.9847,0.6763,0.000
8.9883,0.6763,0.000
8.9920,0.6763,0.000
8.9957,0.6763,0.000
8.9993,0.6763,0.000
9.0030,0.6763,0.000
9.0067,0.6763,0.000
9.0103,0.6763,0.000
9.0140,0.6763,0.000
9.0177,0.6763,0.000
9.0213,0.6763,0.000
9.0250,0.6763,0.000
9.0287,0.6763,0.000
9.0323,0.6763,0.000
9.0360,0.6763,0.000
9.0397,0.6763,0.000
9.0433,0.6763,0.000
9.0470,0.6763,0.000
9.0507,0.6763,0.000
9.0544,0.6763,0.000
9.0580,0.6763,0.000
9.0617,0.6763,0.000
9.0654,0.6763,0.000
9.0690,0.6763,0.000
9.0727,0.6763,0.000
9.0764,0.6763,0.000
9.0800,0.6763,0.000
9.0837,0.6763,0.000
9.0874,0.6763,0.000
9.0910,0.6763,0.000
9.0947,0.6763,0.000
9.0984,0.6763,0.000
9.1020,0.6763,0.000
9.1057,0.6763,0.000
9.1094,0.6763,0.000
9.1130,0.6763,0.000
9.1167,0.6763,0.000
9.1204,0.6763,0.000
9.1240,0.6763,0.000
9.1277,0.6763,0.000
9.1314,0.6763,0.000
9.1350,0.6763,0.000
9.1387,0.6763,0.000
9.1424,0.6763,0.000
9.1460,0.6763,0.000
9.1497,0.6763,0.000
9.1534,0.6763,0.000
9.1571,0.6763,0.000
9.1607,0.6763,0.000
9.1644,0.6763,0.000
9.1681,0.6763,0.000
9.1717,0.6763,0.000
9.1754,0.6763,0.000
9.1791,0.6763,0.000
9.1827,0.6763,0.000
9.1864,0.6763,0.000
9.1901,0.6763,0.000
9.1937,0.6763,0.000
9.1974,0.6763,0.000
9.2011,0.6763,0.000
9.2047,0.6763,0.000
9.2084,0.6763,0.000
9.2121,0.6763,0.000
9.2157,0.6763,0.000
9.2194,0.6763,0.000
9.2231,0.6763,0.000
9.2267,0.6763,0.000
9.2304,0.6763,0.000
9.2341,0.6763,0.000
9.2377,0.6763,0.000
9.2414,0.6763,0.000
9.2451,0.6763,0.000
9.2487,0.6763,0.000
9.2524,0.6763,0.000
9.2561,0.6763,0.000
9.2598,0.6763,0.000
9.2634,0.6763,0.000
9.2671,0.6763,0.000
9.2708,0.6763,0.000
9.2744,0.6763,0.000
9.2781,0.6763,0.000
9.2818,0.6763,0.000
9.2854,0.6763,0.000
9.2891,0.6763,0.000
9.2928,0.6763,0.000
9.2964,0.6762,0.000
9.3001,0.6762,0.000
9.3038,0.6762,0.000
9.3074,0.6761,0.000
9.3111,0.6761,0.000
9.3148,0.6761,0.000
9.3184,0.6760,0.000
9.3221,0.6760,0.000
9.3258,0.6760,0.000
9.3294,0.6760,0.000
9.3331,0.6759,0.000
9.3368,0.6759,0.000
9.3404,0.6759,0.000
9.3441,0.6758,0.000
9.3478,0.6758,0.000
9.3515,0.6758,0.000
9.3551,0.6757,0.000
9.3588,0.6757,0.000
9.3625,0.6757,0.000
9.3661,0.6756,0.000
9.3698,0.6756,0.000
9.3735,0.6756,0.000
9.3771,0.6755,0.000
9.3808,0.6755,0.000
9.3845,0.6755,0.000
9.3881,0.6754,0.000
9.3918,0.6754,0.000
9.3955,0.6754,0.000
9.3991,0.6753,0.000
9.4028,0.6753,0.000
9.4065,0.6753,0.000
9.4101,0.6752,0.000
9.4138,0.6752,0.000
9.4175,0.6752,0.000
9.4211,0.6752,0.000
9.4248,0.6751,0.000
9.4285,0.6751,0.000
9.4321,0.6751,0.000
9.4358,0.6750,0.000
9.4395,0.6750,0.000
9.4431,0.6750,0.000
9.4468,0.6749,0.000
9.4505,0.6749,0.000
9.4542,0.6749,0.000
9.4578,0.6748,0.000
9.4615,0.6748,0.000
9.4652,0.6748,0.000
9.4688,0.6747,0.000
9.4725,0.6747,0.000
9.4762,0.6747,0.000
9.4798,0.6746,0.000
9.4835,0.6746,0.000
9.4872,0.6746,0.000
9.4908,0.6745,0.000
9.4945,0.6745,0.000
9.4982,0.6745,0.000
9.5018,0.6745,0.000
9.5055,0.6744,0.000
9.5092,0.6744,0.000
9.5128,0.6744,0.000
9.5165,0.6743,0.000
9.5202,0.6743,0.000
9.5238,0.6743,0.000
9.5275,0.6742,0.000
9.5312,0.6742,0.000
9.5348,0.6742,0.000
9.5385,0.6741,0.000
9.5422,0.6741,0.000
9.5458,0.6741,0.000
9.5495,0.6740,0.000
9.5532,0.6740,0.000
9.5569,0.6740,0.000
9.5605,0.6739,0.000
9.5642,0.6739,0.000
9.5679,0.6739,0.000
9.5715,0.6738,0.000
9.5752,0.6738,0.000
9.5789,0.6738,0.000
9.5825,0.6738,0.000
9.5862,0.6737,0.000
9.5899,0.6737,0.000
9.5935,0.6737,0.000
9.5972,0.6736,0.000
9.6009,0.6736,0.000
9.6045,0.6736,0.000
9.6082,0.6735,0.000
9.6119,0.6735,0.000
9.6155,0.6734,0.000
9.6192,0.6732,0.000
9.6229,0.6731,0.000
9.6265,0.6729,0.000
9.6302,0.6728,0.000
9.6339,0.6726,0.000
9.6375,0.6725,0.000
9.6412,0.6723,0.000
9.6449,0.6722,0.000
9.6485,0.6720,0.000
9.6522,0.6719,0.000
9.6559,0.6717,0.000
9.6596,0.6716,0.000
9.6632,0.6715,0.000
9.6669,0.6713,0.000
9.6706,0.6712,0.000
9.6742,0.6710,0.000
9.6779,0.6709,0.000
9.6816,0.6707,0.000
9.6852,0.6706,0.000
9.6889,0.6704,0.000
9.6926,0.6703,0.000
9.6962,0.6701,0.000
9.6999,0.6700,0.000
9.7036,0.6698,0.000
9.7072,0.6697,0.000
9.7109,0.6695,0.000
9.7146,0.6694,0.000
9.7182,0.6692,0.000
9.7219,0.6691,0.000
9.7256,0.6689,0.000
9.7292,0.6688,0.000
9.7329,0.6686,0.000
9.7366,0.6685,0.000
9.7402,0.6683,0.000
9.7439,0.6682,0.000
9.7476,0.6680,0.000
9.7513,0.6679,0.000
9.7549,0.6677,0.000
9.7586,0.6676,0.000
9.7623,0.6674,0.000
9.7659,0.6673,0.000
9.7696,0.6671,0.000
9.7733,0.6670,0.000
9.7769,0.6668,0.000
9.7806,0.6667,0.000
9.7843,0.6665,0.000
9.7879,0.6664,0.000
9.7916,0.6662,0.000
9.7953,0.6661,0.000
9.7989,0.6660,0.000
9.8026,0.6658,0.000
9.8063,0.6657,0.000
9.8099,0.6655,0.000
9.8136,0.6654,0.000
9.8173,0.6652,0.000
9.8209,0.6651,0.000
9.8246,0.6649,0.000
9.8283,0.6648,0.000
9.8319,0.6646,0.000
9.8356,0.6645,0.000
9.8393,0.6643,0.000
9.8429,0.6641,0.000
9.8466,0.6639,0.000
9.8503,0.6636,0.000
9.8540,0.6634,0.000
9.8576,0.6632,0.000
9.8613,0.6629,0.000
9.8650,0.6627,0.000
9.8686,0.6625,0.000
9.8723,0.6622,0.000
9.8760,0.6620,0.000
9.8796,0.6618,0.000
9.8833,0.6616,0.000
9.8870,0.6613,0.000
9.8906,0.6611,0.000
9.8943,0.6609,0.000
9.8980,0.6606,0.000
9.9016,0.6604,0.000
9.9053,0.6602,0.000
9.9090,0.6599,0.000
9.9126,0.6597,0.000
9.9163,0.6595,0.000
9.9200,0.6593,0.000
9.9236,0.6590,0.000
9.9273,0.6588,0.000
9.9310,0.6586,0.000
9.9346,0.6583,0.000
9.9383,0.6581,0.000
9.9420,0.6579,0.000
9.9456,0.6576,0.000
9.9493,0.6574,0.000
9.9530,0.6572,0.000
9.9567,0.6570,0.000
9.9603,0.6567,0.000
9.9640,0.6565,0.000
9.9677,0.6563,0.000
9.9713,0.6560,0.000
9.9750,0.6558,0.000
9.9787,0.6556,0.000
9.9823,0.6554,0.000
9.9860,0.6551,0.000
9.9897,0.6549,0.000
9.9933,0.6547,0.000
9.9970,0.6544,0.000
10.0007,0.6542,0.000
10.0043,0.6540,0.000
10.0080,0.6537,0.000
10.0117,0.6535,0.000
10.0153,0.6533,0.000
10.0190,0.6531,0.000
10.0227,0.6525,0.000
10.0263,0.6520,0.000
10.0300,0.6514,0.000
10.0337,0.6509,0.000
10.0373,0.6504,0.000
10.0410,0.6498,0.000
10.0447,0.6493,0.000
10.0483,0.6487,0.000
10.0520,0.6482,0.000
10.0557,0.6477,0.000
10.0594,0.6471,0.000
10.0630,0.6466,0.000
10.0667,0.6460,0.000
10.0704,0.6455,0.000
10.0740,0.6450,0.000
10.0777,0.6444,0.000
10.0814,0.6439,0.000
10.0850,0.6434,0.000
10.0887,0.6428,0.000
10.0924,0.6423,0.000
10.0960,0.6417,0.000
10.0997,0.6412,0.000
10.1034,0.6407,0.000
10.1070,0.6401,0.000
10.1107,0.6396,0.000
10.1144,0.6390,0.000
10.1180,0.6385,0.000
10.1217,0.6380,0.000
10.1254,0.6374,0.000
10.1290,0.6369,0.000
10.1327,0.6363,0.000
10.1364,0.6358,0.000
10.1400,0.6353,0.000
10.1437,0.6347,0.000
10.1474,0.6342,0.000
10.1511,0.6337,0.000
10.1547,0.6331,0.000
10.1584,0.6326,0.000
10.1621,0.6320,0.000
10.1657,0.6315,0.000
10.1694,0.6310,0.000
10.1731,0.6304,0.000
10.1767,0.6299,0.000
10.1804,0.6293,0.000
10.1841,0.6288,0.000
10.1877,0.6282,0.000
10.1914,0.6276,0.000
10.1951,0.6270,0.000
10.1987,0.6264,0.000
10.2024,0.6259,0.000
10.2061,0.6253,0.000
10.2097,0.6247,0.000
10.2134,0.6241,0.000
10.2171,0.6235,0.000
10.2207,0.6230,0.000
10.2244,0.6224,0.000
10.2281,0.6218,0.000
10.2317,0.6212,0.000
10.2354,0.6206,0.000
10.2391,0.6201,0.000
10.2427,0.6195,0.000
10.2464,0.6189,0.000
10.2501,0.6183,0.000
10.2538,0.6177,0.000
10.2574,0.6171,0.000
10.2611,0.6166,0.000
10.2648,0.6160,0.000
10.2684,0.6154,0.000
10.2721,0.6148,0.000
10.2758,0.6142,0.000
10.2794,0.6137,0.000
10.2831,0.6131,0.000
10.2868,0.6125,0.000
10.2904,0.6119,0.000
10.2941,0.6113,0.000
10.2978,0.6107,0.000
10.3014,0.6102,0.000
10.3051,0.6096,0.000
10.3088,0.6090,0.000
10.3124,0.6084,0.000
10.3161,0.6078,0.000
10.3198,0.6073,0.000
10.3234,0.6067,0.000
10.3271,0.6061,0.000
10.3308,0.6055,0.000
10.3344,0.6049,0.000
10.3381,0.6043,0.000
10.3418,0.6038,0.000
10.3454,0.6032,0.000
10.3491,0.6026,0.000
10.3528,0.6020,0.000
10.3565,0.6014,0.000
10.3601,0.6009,0.000
10.3638,0.6003,0.000
10.3675,0.5997,0.000
10.3711,0.5991,0.000
10.3748,0.5985,0.000
10.3785,0.5979,0.000
10.3821,0.5974,0.000
10.3858,0.5968,0.000
10.3895,0.5962,0.000
10.3931,0.5956,0.000
10.3968,0.5950,0.000
10.4005,0.5945,0.000
10.4041,0.5939,0.000
10.4078,0.5933,0.000
10.4115,0.5927,0.000
10.4151,0.5920,0.000
10.4188,0.5913,0.000
10.4225,0.5906,0.000
10.4261,0.5898,0.000
10.4298,0.5891,0.000
10.4335,0.5883,0.000
10.4371,0.5876,0.000
10.4408,0.5868,0.000
10.4445,0.5861,0.000
10.4481,0.5854,0.000
10.4518,0.5846,0.000
10.4555,0.5839,0.000
10.4592,0.5831,0.000
10.4628,0.5824,0.000
10.4665,0.5817,0.000
10.4702,0.5809,0.000
10.4738,0.5802,0.000
10.4775,0.5794,0.000
10.4812,0.5787,0.000
10.4848,0.5780,0.000
10.4885,0.5772,0.000
10.4922,0.5765,0.000
10.4958,0.5757,0.000
10.4995,0.5750,0.000
10.5032,0.5742,0.000
10.5068,0.5735,0.000
10.5105,0.5728,0.000
10.5142,0.5720,0.000
10.5178,0.5713,0.000
10.5215,0.5705,0.000
10.5252,0.5698,0.000
10.5288,0.5691,0.000
10.5325,0.5683,0.000
10.5362,0.5674,0.000
10.5398,0.5663,0.000
10.5435,0.5651,0.000
10.5472,0.5640,0.000
10.5509,0.5628,0.000
10.5545,0.5616,0.000
10.5582,0.5605,0.000
10.5619,0.5593,0.000
10.5655,0.5581,0.000
10.5692,0.5570,0.000
10.5729,0.5558,0.000
10.5765,0.5546,0.000
10.5802,0.5535,0.000
10.5839,0.5523,0.000
10.5875,0.5512,0.000
10.5912,0.5500,0.000
10.5949,0.5488,0.000
10.5985,0.5477,0.000
10.6022,0.5465,0.000
10.6059,0.5453,0.000
10.6095,0.5442,0.000
10.6132,0.5430,0.000
10.6169,0.5420,0.000
10.6205,0.5412,0.000
10.6242,0.5404,0.000
10.6279,0.5395,0.000
10.6315,0.5387,0.000
10.6352,0.5379,0.000
10.6389,0.5371,0.000
10.6425,0.5362,0.000
10.6462,0.5354,0.000
10.6499,0.5346,0.000
10.6536,0.5338,0.000
10.6572,0.5329,0.000
10.6609,0.5321,0.000
10.6646,0.5313,0.000
10.6682,0.5305,0.000
10.6719,0.5296,0.000
10.6756,0.5288,0.000
10.6792,0.5280,0.000
10.6829,0.5271,0.000
10.6866,0.5263,0.000
10.6902,0.5255,0.000
10.6939,0.5247,0.000
10.6976,0.5238,0.000
10.7012,0.5230,0.000
10.7049,0.5222,0.000
10.7086,0.5214,0.000
10.7122,0.5205,0.000
10.7159,0.5197,0.000
10.7196,0.5189,0.000
10.7232,0.5181,0.000
10.7269,0.5172,0.000
10.7306,0.5164,0.000
10.7342,0.5156,0.000
10.7379,0.5147,0.000
10.7416,0.5139,0.000
10.7452,0.5131,0.000
10.7489,0.5123,0.000
10.7526,0.5114,0.000
10.7563,0.5106,0.000
10.7599,0.5098,0.000
10.7636,0.5090,0.000
10.7673,0.5081,0.000
10.7709,0.5073,0.000
10.7746,0.5065,0.000
10.7783,0.5056,0.000
10.7819,0.5048,0.000
10.7856,0.5040,0.000
10.7893,0.5032,0.000
10.7929,0.5024,0.000
10.7966,0.5017,0.000
10.8003,0.5009,0.000
10.8039,0.5002,0.000
10.8076,0.4994,0.000
10.8113,0.4987,0.000
10.8149,0.4979,0.000
10.8186,0.4972,0.000
10.8223,0.4964,0.000
10.8259,0.4957,0.000
10.8296,0.4949,0.000
10.8333,0.4942,0.000
10.8369,0.4934,0.000
10.8406,0.4927,0.000
10.8443,0.4919,0.000
10.8479,0.4912,0.000
10.8516,0.4904,0.000
10.8553,0.4897,0.000
10.8590,0.4890,0.000
10.8626,0.4882,0.000
10.8663,0.4875,0.000
10.8700,0.4867,0.000
10.8736,0.4860,0.000
10.8773,0.4852,0.000
10.8810,0.4845,0.000
10.8846,0.4837,0.000
10.8883,0.4830,0.000
10.8920,0.4822,0.000
10.8956,0.4815,0.000
10.8993,0.4807,0.000
10.9030,0.4800,0.000
10.9066,0.4792,0.000
10.9103,0.4785,0.000
10.9140,0.4777,0.000
10.9176,0.4770,0.000
10.9213,0.4762,0.000
10.9250,0.4755,0.000
10.9286,0.4748,0.000
10.9323,0.4740,0.000
10.9360,0.4733,0.000
10.9396,0.4725,0.000
10.9433,0.4718,0.000
10.9470,0.4710,0.000
10.9507,0.4703,0.000
10.9543,0.4695,0.000
10.9580,0.4688,0.000
10.9617,0.4680,0.000
10.9653,0.4673,0.000
10.9690,0.4665,0.000
10.9727,0.4658,0.000
10.9763,0.4650,0.000
10.9800,0.4643,0.000
10.9837,0.4635,0.000
10.9873,0.4628,0.000
10.9910,0.4620,0.000
10.9947,0.4613,0.000
10.9983,0.4606,0.000
11.0020,0.4599,0.000
11.0057,0.4592,0.000
11.0093,0.4585,0.000
11.0130,0.4578,0.000
11.0167,0.4571,0.000
11.0203,0.4564,0.000
11.0240,0.4557,0.000
11.0277,0.4550,0.000
11.0313,0.4543,0.000
11.0350,0.4536,0.000
11.0387,0.4529,0.000
11.0423,0.4521,0.000
11.0460,0.4514,0.000
11.0497,0.4507,0.000
11.0534,0.4500,0.000
11.0570,0.4493,0.000
11.0607,0.4486,0.000
11.0644,0.4479,0.000
11.0680,0.4472,0.000
11.0717,0.4465,0.000
11.0754,0.4458,0.000
11.0790,0.4451,0.000
11.0827,0.4444,0.000
11.0864,0.4437,0.000
11.0900,0.4430,0.000
11.0937,0.4423,0.000
11.0974,0.4416,0.000
11.1010,0.4409,0.000
11.1047,0.4402,0.000
11.1084,0.4395,0.000
11.1120,0.4388,0.000
11.1157,0.4381,0.000
11.1194,0.4373,0.000
11.1230,0.4366,0.000
11.1267,0.4360,0.000
11.1304,0.4355,0.000
11.1340,0.4351,0.000
11.1377,0.4347,0.000
11.1414,0.4342,0.000
11.1450,0.4338,0.000
11.1487,0.4333,0.000
11.1524,0.4329,0.000
11.1561,0.4325,0.000
11.1597,0.4320,0.000
11.1634,0.4316,0.000
11.1671,0.4311,0.000
11.1707,0.4307,0.000
11.1744,0.4303,0.000
11.1781,0.4298,0.000
11.1817,0.4294,0.000
11.1854,0.4289,0.000
11.1891,0.4285,0.000
11.1927,0.4281,0.000
11.1964,0.4276,0.000
11.2001,0.4272,0.000
11.2037,0.4267,0.000
11.2074,0.4263,0.000
11.2111,0.4259,0.000
11.2147,0.4254,0.000
11.2184,0.4250,0.000
11.2221,0.4245,0.000
11.2257,0.4241,0.000
11.2294,0.4237,0.000
11.2331,0.4232,0.000
11.2367,0.4228,0.000
11.2404,0.4223,0.000
