# wavelength (microns), transmission, emissivity
5.7500,0.9161,0.0000
5.8000,0.9164,0.0000
5.8500,0.9169,0.0000
5.9000,0.9175,0.0000
5.9500,0.9180,0.0000
6.0000,0.9185,0.0000
6.0500,0.9191,0.0000
6.1000,0.9196,0.0000
6.1500,0.9201,0.0000
6.2000,0.9204,0.0000
6.2500,0.9208,0.0000
6.3000,0.9210,0.0000
6.3500,0.9214,0.0000
6.4000,0.9215,0.0000
6.4500,0.9217,0.0000
6.5000,0.9220,0.0000
6.5500,0.9222,0.0000
6.6000,0.9223,0.0000
6.6500,0.9225,0.0000
6.7000,0.9224,0.0000
6.7500,0.9226,0.0000
6.8000,0.9228,0.0000
6.8500,0.9231,0.0000
6.9000,0.9233,0.0000
6.9500,0.9236,0.0000
7.0000,0.9240,0.0000
7.0500,0.9244,0.0000
7.1000,0.9247,0.0000
7.1500,0.9250,0.0000
7.2000,0.9254,0.0000
7.2500,0.9259,0.0000
7.3000,0.9264,0.0000
7.3500,0.9271,0.0000
7.4000,0.9278,0.0000
7.4500,0.9288,0.0000
7.5000,0.9297,0.0000
7.5500,0.9305,0.0000
7.6000,0.9315,0.0000
7.6500,0.9325,0.0000
7.7000,0.9334,0.0000
7.7500,0.9343,0.0000
7.8000,0.9350,0.0000
7.8500,0.9355,0.0000
7.9000,0.9359,0.0000
7.9500,0.9360,0.0000
8.0000,0.9360,0.0000
8.0500,0.9356,0.0000
8.1000,0.9352,0.0000
8.1500,0.9349,0.0000
8.2000,0.9350,0.0000
8.2500,0.9352,0.0000
8.3000,0.9356,0.0000
8.3500,0.9360,0.0000
8.4000,0.9365,0.0000
8.4500,0.9368,0.0000
8.5000,0.9372,0.0000
8.5500,0.9374,0.0000
8.6000,0.9376,0.0000
8.6500,0.9378,0.0000
8.7000,0.9380,0.0000
8.7500,0.9381,0.0000
8.8000,0.9383,0.0000
8.8500,0.9385,0.0000
8.9000,0.9388,0.0000
8.9500,0.9388,0.0000
9.0000,0.9386,0.0000
9.0500,0.9383,0.0000
9.1000,0.9378,0.0000
9.1500,0.9373,0.0000
9.2000,0.9365,0.0000
9.2500,0.9357,0.0000
9.3000,0.9352,0.0000
9.3500,0.9351,0.0000
9.4000,0.9351,0.0000
9.4500,0.9354,0.0000
9.5000,0.9360,0.0000
9.5500,0.9367,0.0000
9.6000,0.9375,0.0000
9.6500,0.9382,0.0000
9.7000,0.9390,0.0000
9.7500,0.9399,0.0000
9.8000,0.9406,0.0000
9.8500,0.9412,0.0000
9.9000,0.9416,0.0000
9.9500,0.9419,0.0000
10.0000,0.9420,0.0000
10.1000,0.9422,0.0000
10.2000,0.9422,0.0000
10.3000,0.9420,0.0000
10.4000,0.9420,0.0000
10.5000,0.9419,0.0000
10.6000,0.9419,0.0000
10.7000,0.9419,0.0000
10.8000,0.9418,0.0000
10.9000,0.9420,0.0000
11.0000,0.9422,0.0000
11.1000,0.9423,0.0000
11.2000,0.9427,0.0000
11.3000,0.9430,0.0000
11.4000,0.9433,0.0000
11.5000,0.9437,0.0000
11.6000,0.9437,0.0000
11.7000,0.9440,0.0000
11.8000,0.9440,0.0000
11.9000,0.9439,0.0000
12.0000,0.9438,0.0000
12.1000,0.9439,0.0000
12.2000,0.9443,0.0000
12.3000,0.9446,0.0000
12.4000,0.9447,0.0000
12.5000,0.9451,0.0000
12.6000,0.9454,0.0000
12.7000,0.9456,0.0000
12.8000,0.9458,0.0000
12.9000,0.9459,0.0000
13.0000,0.9459,0.0000
13.1000,0.9461,0.0000
13.2000,0.9463,0.0000
13.3000,0.9464,0.0000
13.4000,0.9467,0.0000
13.5000,0.9469,0.0000
13.6000,0.9467,0.0000
13.7000,0.9469,0.0000
13.8000,0.9472,0.0000
13.9000,0.9474,0.0000
14.0000,0.9474,0.0000
14.1000,0.9476,0.0000
14.2000,0.9477,0.0000
14.3000,0.9482,0.0000
14.4000,0.9485,0.0000
14.5000,0.9485,0.0000
14.6000,0.9489,0.0000
14.7000,0.9498,0.0000
14.8000,0.9502,0.0000
14.9000,0.9503,0.0000
15.0000,0.9504,0.0000
15.1000,0.9506,0.0000
15.2000,0.9505,0.0000
15.3000,0.9504,0.0000
15.4000,0.9499,0.0000
15.5000,0.9497,0.0000
15.6000,0.9499,0.0000
15.7000,0.9501,0.0000
15.8000,0.9503,0.0000
15.9000,0.9503,0.0000
16.0000,0.9503,0.0000
16.1000,0.9508,0.0000
16.2000,0.9513,0.0000
16.3000,0.9518,0.0000
16.4000,0.9521,0.0000
16.5000,0.9524,0.0000
16.6000,0.9532,0.0000
16.7000,0.9536,0.0000
16.8000,0.9538,0.0000
16.9000,0.9538,0.0000
17.0000,0.9539,0.0000
17.1000,0.9539,0.0000
17.2000,0.9539,0.0000
17.3000,0.9540,0.0000
17.4000,0.9541,0.0000
17.5000,0.9542,0.0000
17.6000,0.9545,0.0000
17.7000,0.9550,0.0000
17.8000,0.9558,0.0000
17.9000,0.9566,0.0000
18.0000,0.9571,0.0000
18.1000,0.9575,0.0000
18.2000,0.9581,0.0000
18.3000,0.9587,0.0000
18.4000,0.9588,0.0000
18.5000,0.9588,0.0000
18.6000,0.9591,0.0000
18.7000,0.9596,0.0000
18.8000,0.9596,0.0000
18.9000,0.9596,0.0000
19.0000,0.9602,0.0000
19.1000,0.9608,0.0000
19.2000,0.9608,0.0000
19.3000,0.9610,0.0000
19.4000,0.9615,0.0000
19.5000,0.9625,0.0000
19.6000,0.9635,0.0000
19.7000,0.9635,0.0000
19.8000,0.9628,0.0000
19.9000,0.9639,0.0000
20.0000,0.9610,0.0000
21.0000,0.9606,0.0000
22.0000,0.9606,0.0000
23.0000,0.9606,0.0000
24.0000,0.9606,0.0000
25.0000,0.9606,0.0000
26.0000,0.9606,0.0000
27.0000,0.9606,0.0000
28.0000,0.9606,0.0000
29.0000,0.9606,0.0000
30.0000,0.9606,0.0000
