# wavelength (microns), beta, x (microns), y (microns)
0.9262,10.4000,18504.0000,1909.9152
0.9266,10.4000,18486.0000,1909.0422
0.9271,10.4000,18468.0000,1908.1801
0.9276,10.4000,18450.0000,1907.3177
0.9280,10.4000,18432.0000,1906.4592
0.9285,10.4000,18414.0000,1905.6024
0.9289,10.4000,18396.0000,1904.7438
0.9294,10.4000,18378.0000,1903.8923
0.9299,10.4000,18360.0000,1903.0391
0.9303,10.4000,18342.0000,1902.1931
0.9308,10.4000,18324.0000,1901.3455
0.9312,10.4000,18306.0000,1900.5049
0.9317,10.4000,18288.0000,1899.6605
0.9321,10.4000,18270.0000,1898.8218
0.9326,10.4000,18252.0000,1897.9902
0.9331,10.4000,18234.0000,1897.1532
0.9335,10.4000,18216.0000,1896.3215
0.9340,10.4000,18198.0000,1895.4918
0.9344,10.4000,18180.0000,1894.6656
0.9349,10.4000,18162.0000,1893.8412
0.9354,10.4000,18144.0000,1893.0204
0.9358,10.4000,18126.0000,1892.1978
0.9363,10.4000,18108.0000,1891.3806
0.9367,10.4000,18090.0000,1890.5670
0.9372,10.4000,18072.0000,1889.7552
0.9377,10.4000,18054.0000,1888.9417
0.9381,10.4000,18036.0000,1888.1353
0.9386,10.4000,18018.0000,1887.3324
0.9390,10.4000,18000.0000,1886.5295
0.9395,10.4000,17982.0000,1885.7250
0.9399,10.4000,17964.0000,1884.9294
0.9404,10.4000,17946.0000,1884.1320
0.9409,10.4000,17928.0000,1883.3364
0.9413,10.4000,17910.0000,1882.5444
0.9418,10.4000,17892.0000,1881.7542
0.9422,10.4000,17874.0000,1880.9675
0.9427,10.4000,17856.0000,1880.1827
0.9432,10.4000,17838.0000,1879.4016
0.9436,10.4000,17820.0000,1878.6204
0.9441,10.4000,17802.0000,1877.8446
0.9445,10.4000,17784.0000,1877.0670
0.9450,10.4000,17766.0000,1876.2966
0.9455,10.4000,17748.0000,1875.5262
0.9459,10.4000,17730.0000,1874.7540
0.9464,10.4000,17712.0000,1873.9890
0.9468,10.4000,17694.0000,1873.2258
0.9473,10.4000,17676.0000,1872.4645
0.9478,10.4000,17658.0000,1871.7030
0.9482,10.4000,17640.0000,1870.9489
0.9487,10.4000,17622.0000,1870.1909
0.9491,10.4000,17604.0000,1869.4404
0.9496,10.4000,17586.0000,1868.6898
0.9500,10.4000,17568.0000,1867.9427
0.9505,10.4000,17550.0000,1867.1941
0.9510,10.4000,17532.0000,1866.4524
0.9514,10.4000,17514.0000,1865.7090
0.9519,10.4000,17496.0000,1864.9729
0.9523,10.4000,17478.0000,1864.2367
0.9528,10.4000,17460.0000,1863.4987
0.9533,10.4000,17442.0000,1862.7678
0.9537,10.4000,17424.0000,1862.0352
0.9542,10.4000,17406.0000,1861.3116
0.9546,10.4000,17388.0000,1860.5862
0.9551,10.4000,17370.0000,1859.8608
0.9556,10.4000,17352.0000,1859.1372
0.9560,10.4000,17334.0000,1858.4226
0.9565,10.4000,17316.0000,1857.7026
0.9569,10.4000,17298.0000,1856.9916
0.9574,10.4000,17280.0000,1856.2788
0.9579,10.4000,17262.0000,1855.5697
0.9583,10.4000,17244.0000,1854.8604
0.9588,10.4000,17226.0000,1854.1530
0.9592,10.4000,17208.0000,1853.4564
0.9597,10.4000,17190.0000,1852.7562
0.9601,10.4000,17172.0000,1852.0559
0.9606,10.4000,17154.0000,1851.3577
0.9611,10.4000,17136.0000,1850.6610
0.9615,10.4000,17118.0000,1849.9716
0.9620,10.4000,17100.0000,1849.2839
0.9624,10.4000,17082.0000,1848.5946
0.9629,10.4000,17064.0000,1847.9105
0.9634,10.4000,17046.0000,1847.2302
0.9638,10.4000,17028.0000,1846.5461
0.9643,10.4000,17010.0000,1845.8712
0.9647,10.4000,16992.0000,1845.1908
0.9652,10.4000,16974.0000,1844.5212
0.9657,10.4000,16956.0000,1843.8481
0.9661,10.4000,16938.0000,1843.1785
0.9666,10.4000,16920.0000,1842.5106
0.9670,10.4000,16902.0000,1841.8446
0.9675,10.4000,16884.0000,1841.1858
0.9679,10.4000,16866.0000,1840.5253
0.9684,10.4000,16848.0000,1839.8663
0.9689,10.4000,16830.0000,1839.2076
0.9693,10.4000,16812.0000,1838.5577
0.9698,10.4000,16794.0000,1837.9061
0.9702,10.4000,16776.0000,1837.2582
0.9707,10.4000,16758.0000,1836.6101
0.9712,10.4000,16740.0000,1835.9658
0.9716,10.4000,16722.0000,1835.3251
0.9721,10.4000,16704.0000,1834.6805
0.9725,10.4000,16686.0000,1834.0470
0.9730,10.4000,16668.0000,1833.4098
0.9735,10.4000,16650.0000,1832.7762
0.9739,10.4000,16632.0000,1832.1443
0.9744,10.4000,16614.0000,1831.5162
0.9748,10.4000,16596.0000,1830.8916
0.9753,10.4000,16578.0000,1830.2651
0.9758,10.4000,16560.0000,1829.6423
0.9762,10.4000,16542.0000,1829.0269
0.9767,10.4000,16524.0000,1828.4076
0.9771,10.4000,16506.0000,1827.7920
0.9776,10.4000,16488.0000,1827.1801
0.9780,10.4000,16470.0000,1826.5662
0.9785,10.4000,16452.0000,1825.9596
0.9790,10.4000,16434.0000,1825.3547
0.9794,10.4000,16416.0000,1824.7465
0.9799,10.4000,16398.0000,1824.1470
0.9803,10.4000,16380.0000,1823.5494
0.9808,10.4000,16362.0000,1822.9518
0.9813,10.4000,16344.0000,1822.3596
0.9817,10.4000,16326.0000,1821.7673
0.9822,10.4000,16308.0000,1821.1733
0.9826,10.4000,16290.0000,1820.5813
0.9831,10.4000,16272.0000,1819.9998
0.9836,10.4000,16254.0000,1819.4183
0.9840,10.4000,16236.0000,1818.8370
0.9845,10.4000,16218.0000,1818.2573
0.9849,10.4000,16200.0000,1817.6814
0.9854,10.4000,16182.0000,1817.1090
0.9858,10.4000,16164.0000,1816.5366
0.9863,10.4000,16146.0000,1815.9642
0.9868,10.4000,16128.0000,1815.3954
0.9872,10.4000,16110.0000,1814.8319
0.9877,10.4000,16092.0000,1814.2704
0.9881,10.4000,16074.0000,1813.7087
0.9886,10.4000,16056.0000,1813.1545
0.9891,10.4000,16038.0000,1812.5946
0.9895,10.4000,16020.0000,1812.0402
0.9900,10.4000,16002.0000,1811.4930
0.9904,10.4000,15984.0000,1810.9404
0.9909,10.4000,15966.0000,1810.3950
0.9914,10.4000,15948.0000,1809.8533
0.9918,10.4000,15930.0000,1809.3132
0.9923,10.4000,15912.0000,1808.7695
0.9927,10.4000,15894.0000,1808.2332
0.9932,10.4000,15876.0000,1807.7003
0.9937,10.4000,15858.0000,1807.1676
0.9941,10.4000,15840.0000,1806.6401
0.9946,10.4000,15822.0000,1806.1128
0.9950,10.4000,15804.0000,1805.5854
0.9955,10.4000,15786.0000,1805.0598
0.9959,10.4000,15768.0000,1804.5431
0.9964,10.4000,15750.0000,1804.0212
0.9969,10.4000,15732.0000,1803.5082
0.9973,10.4000,15714.0000,1802.9934
0.9978,10.4000,15696.0000,1802.4840
0.9982,10.4000,15678.0000,1801.9709
0.9987,10.4000,15660.0000,1801.4669
0.9992,10.4000,15642.0000,1800.9648
0.9996,10.4000,15624.0000,1800.4609
1.0001,10.4000,15606.0000,1799.9640
1.0005,10.4000,15588.0000,1799.4636
1.0010,10.4000,15570.0000,1798.9705
1.0015,10.4000,15552.0000,1798.4790
1.0019,10.4000,15534.0000,1797.9912
1.0024,10.4000,15516.0000,1797.5034
1.0028,10.4000,15498.0000,1797.0192
1.0033,10.4000,15480.0000,1796.5350
1.0038,10.4000,15462.0000,1796.0544
1.0042,10.4000,15444.0000,1795.5774
1.0047,10.4000,15426.0000,1795.1003
1.0051,10.4000,15408.0000,1794.6323
1.0056,10.4000,15390.0000,1794.1626
1.0060,10.4000,15372.0000,1793.6947
1.0065,10.4000,15354.0000,1793.2267
1.0070,10.4000,15336.0000,1792.7640
1.0074,10.4000,15318.0000,1792.3032
1.0079,10.4000,15300.0000,1791.8459
1.0083,10.4000,15282.0000,1791.3888
1.0088,10.4000,15264.0000,1790.9387
1.0093,10.4000,15246.0000,1790.4869
1.0097,10.4000,15228.0000,1790.0371
1.0102,10.4000,15210.0000,1789.5941
1.0106,10.4000,15192.0000,1789.1514
1.0111,10.4000,15174.0000,1788.7104
1.0116,10.4000,15156.0000,1788.2729
1.0120,10.4000,15138.0000,1787.8337
1.0125,10.4000,15120.0000,1787.4019
1.0129,10.4000,15102.0000,1786.9716
1.0134,10.4000,15084.0000,1786.5415
1.0138,10.4000,15066.0000,1786.1201
1.0143,10.4000,15048.0000,1785.6954
1.0148,10.4000,15030.0000,1785.2742
1.0152,10.4000,15012.0000,1784.8584
1.0157,10.4000,14994.0000,1784.4390
1.0161,10.4000,14976.0000,1784.0286
1.0166,10.4000,14958.0000,1783.6199
1.0171,10.4000,14940.0000,1783.2114
1.0175,10.4000,14922.0000,1782.8029
1.0180,10.4000,14904.0000,1782.4032
1.0184,10.4000,14886.0000,1782.0018
1.0189,10.4000,14868.0000,1781.6058
1.0194,10.4000,14850.0000,1781.2115
1.0198,10.4000,14832.0000,1780.8137
1.0203,10.4000,14814.0000,1780.4287
1.0207,10.4000,14796.0000,1780.0398
1.0212,10.4000,14778.0000,1779.6582
1.0217,10.4000,14760.0000,1779.2749
1.0221,10.4000,14742.0000,1778.8932
1.0226,10.4000,14724.0000,1778.5171
1.0230,10.4000,14706.0000,1778.1462
1.0235,10.4000,14688.0000,1777.7736
1.0239,10.4000,14670.0000,1777.4028
1.0244,10.4000,14652.0000,1777.0375
1.0249,10.4000,14634.0000,1776.6774
1.0253,10.4000,14616.0000,1776.3157
1.0258,10.4000,14598.0000,1775.9556
1.0262,10.4000,14580.0000,1775.6011
1.0267,10.4000,14562.0000,1775.2446
1.0272,10.4000,14544.0000,1774.8954
1.0276,10.4000,14526.0000,1774.5461
1.0281,10.4000,14508.0000,1774.2006
1.0285,10.4000,14490.0000,1773.8586
1.0290,10.4000,14472.0000,1773.5166
1.0295,10.4000,14454.0000,1773.1836
1.0299,10.4000,14436.0000,1772.8506
1.0304,10.4000,14418.0000,1772.5176
1.0308,10.4000,14400.0000,1772.1865
1.0313,10.4000,14382.0000,1771.8623
1.0318,10.4000,14364.0000,1771.5402
1.0322,10.4000,14346.0000,1771.2162
1.0327,10.4000,14328.0000,1770.9012
1.0331,10.4000,14310.0000,1770.5844
1.0336,10.4000,14292.0000,1770.2749
1.0340,10.4000,14274.0000,1769.9634
1.0345,10.4000,14256.0000,1769.6556
1.0350,10.4000,14238.0000,1769.3495
1.0354,10.4000,14220.0000,1769.0471
1.0359,10.4000,14202.0000,1768.7502
1.0363,10.4000,14184.0000,1768.4550
1.0368,10.4000,14166.0000,1768.1581
1.0373,10.4000,14148.0000,1767.8718
1.0377,10.4000,14130.0000,1767.5857
1.0382,10.4000,14112.0000,1767.2976
1.0386,10.4000,14094.0000,1767.0168
1.0391,10.4000,14076.0000,1766.7378
1.0396,10.4000,14058.0000,1766.4607
1.0400,10.4000,14040.0000,1766.1887
1.0405,10.4000,14022.0000,1765.9187
1.0409,10.4000,14004.0000,1765.6505
1.0414,10.4000,13986.0000,1765.3843
1.0418,10.4000,13968.0000,1765.1250
1.0423,10.4000,13950.0000,1764.8622
1.0428,10.4000,13932.0000,1764.6030
1.0432,10.4000,13914.0000,1764.3511
1.0437,10.4000,13896.0000,1764.0990
1.0441,10.4000,13878.0000,1763.8541
1.0446,10.4000,13860.0000,1763.6077
1.0451,10.4000,13842.0000,1763.3682
1.0455,10.4000,13824.0000,1763.1270
1.0460,10.4000,13806.0000,1762.8877
1.0464,10.4000,13788.0000,1762.6554
1.0469,10.4000,13770.0000,1762.4268
1.0474,10.4000,13752.0000,1762.2018
1.0478,10.4000,13734.0000,1761.9768
1.0483,10.4000,13716.0000,1761.7518
1.0487,10.4000,13698.0000,1761.5339
1.0492,10.4000,13680.0000,1761.3180
1.0497,10.4000,13662.0000,1761.1057
1.0501,10.4000,13644.0000,1760.8896
1.0506,10.4000,13626.0000,1760.6843
1.0510,10.4000,13608.0000,1760.4811
1.0515,10.4000,13590.0000,1760.2848
1.0519,10.4000,13572.0000,1760.0833
1.0524,10.4000,13554.0000,1759.8906
1.0529,10.4000,13536.0000,1759.6980
1.0533,10.4000,13518.0000,1759.5054
1.0538,10.4000,13500.0000,1759.3181
1.0542,10.4000,13482.0000,1759.1364
1.0547,10.4000,13464.0000,1758.9583
1.0552,10.4000,13446.0000,1758.7764
1.0556,10.4000,13428.0000,1758.6018
1.0561,10.4000,13410.0000,1758.4343
1.0565,10.4000,13392.0000,1758.2616
1.0570,10.4000,13374.0000,1758.0959
1.0575,10.4000,13356.0000,1757.9376
1.0579,10.4000,13338.0000,1757.7773
1.0584,10.4000,13320.0000,1757.6190
1.0588,10.4000,13302.0000,1757.4696
1.0593,10.4000,13284.0000,1757.3184
1.0597,10.4000,13266.0000,1757.1708
1.0602,10.4000,13248.0000,1757.0269
1.0607,10.4000,13230.0000,1756.8864
1.0611,10.4000,13212.0000,1756.7478
1.0616,10.4000,13194.0000,1756.6163
1.0620,10.4000,13176.0000,1756.4813
1.0625,10.4000,13158.0000,1756.3555
1.0630,10.4000,13140.0000,1756.2294
1.0634,10.4000,13122.0000,1756.1071
1.0639,10.4000,13104.0000,1755.9900
1.0643,10.4000,13086.0000,1755.8712
1.0648,10.4000,13068.0000,1755.7542
1.0653,10.4000,13050.0000,1755.6462
1.0657,10.4000,13032.0000,1755.5436
1.0662,10.4000,13014.0000,1755.4392
1.0666,10.4000,12996.0000,1755.3365
1.0671,10.4000,12978.0000,1755.2375
1.0676,10.4000,12960.0000,1755.1459
1.0680,10.4000,12942.0000,1755.0540
1.0685,10.4000,12924.0000,1754.9675
1.0689,10.4000,12906.0000,1754.8831
1.0694,10.4000,12888.0000,1754.7966
1.0698,10.4000,12870.0000,1754.7264
1.0703,10.4000,12852.0000,1754.6454
1.0708,10.4000,12834.0000,1754.5770
1.0712,10.4000,12816.0000,1754.5122
1.0717,10.4000,12798.0000,1754.4438
1.0721,10.4000,12780.0000,1754.3807
1.0726,10.4000,12762.0000,1754.3197
1.0731,10.4000,12744.0000,1754.2638
1.0735,10.4000,12726.0000,1754.2115
1.0740,10.4000,12708.0000,1754.1648
1.0744,10.4000,12690.0000,1754.1180
1.0749,10.4000,12672.0000,1754.0748
1.0754,10.4000,12654.0000,1754.0406
1.0758,10.4000,12636.0000,1754.0011
1.0763,10.4000,12618.0000,1753.9614
1.0767,10.4000,12600.0000,1753.9363
1.0772,10.4000,12582.0000,1753.9092
1.0776,10.4000,12564.0000,1753.8859
1.0781,10.4000,12546.0000,1753.8641
1.0786,10.4000,12528.0000,1753.8497
1.0790,10.4000,12510.0000,1753.8354
1.0795,10.4000,12492.0000,1753.8246
1.0799,10.4000,12474.0000,1753.8174
1.0804,10.4000,12456.0000,1753.8137
1.0809,10.4000,12438.0000,1753.8157
1.0813,10.4000,12420.0000,1753.8137
1.0818,10.4000,12402.0000,1753.8210
1.0822,10.4000,12384.0000,1753.8319
1.0827,10.4000,12366.0000,1753.8481
1.0832,10.4000,12348.0000,1753.8606
1.0836,10.4000,12330.0000,1753.8821
1.0841,10.4000,12312.0000,1753.9038
1.0845,10.4000,12294.0000,1753.9290
1.0850,10.4000,12276.0000,1753.9614
1.0855,10.4000,12258.0000,1753.9938
1.0859,10.4000,12240.0000,1754.0244
1.0864,10.4000,12222.0000,1754.0695
1.0868,10.4000,12204.0000,1754.1090
1.0873,10.4000,12186.0000,1754.1521
1.0877,10.4000,12168.0000,1754.2115
1.0882,10.4000,12150.0000,1754.2566
1.0887,10.4000,12132.0000,1754.3124
1.0891,10.4000,12114.0000,1754.3772
1.0896,10.4000,12096.0000,1754.4366
1.0900,10.4000,12078.0000,1754.5051
1.0905,10.4000,12060.0000,1754.5715
1.0910,10.4000,12042.0000,1754.6437
1.0914,10.4000,12024.0000,1754.7245
1.0919,10.4000,12006.0000,1754.8055
1.0923,10.4000,11988.0000,1754.8901
1.0928,10.4000,11970.0000,1754.9747
1.0933,10.4000,11952.0000,1755.0613
1.0937,10.4000,11934.0000,1755.1565
1.0942,10.4000,11916.0000,1755.2538
1.0946,10.4000,11898.0000,1755.3546
1.0951,10.4000,11880.0000,1755.4590
1.0956,10.4000,11862.0000,1755.5706
1.0960,10.4000,11844.0000,1755.6749
1.0965,10.4000,11826.0000,1755.7920
1.0969,10.4000,11808.0000,1755.9072
1.0974,10.4000,11790.0000,1756.0278
1.0978,10.4000,11772.0000,1756.1538
1.0983,10.4000,11754.0000,1756.2834
1.0988,10.4000,11736.0000,1756.4130
1.0992,10.4000,11718.0000,1756.5426
1.0997,10.4000,11700.0000,1756.6884
1.1001,10.4000,11682.0000,1756.8270
1.1006,10.4000,11664.0000,1756.9656
1.1011,10.4000,11646.0000,1757.1239
1.1015,10.4000,11628.0000,1757.2716
1.1020,10.4000,11610.0000,1757.4210
1.1024,10.4000,11592.0000,1757.5813
1.1029,10.4000,11574.0000,1757.7540
1.1034,10.4000,11556.0000,1757.9141
1.1038,10.4000,11538.0000,1758.0852
1.1043,10.4000,11520.0000,1758.2562
1.1047,10.4000,11502.0000,1758.4326
1.1052,10.4000,11484.0000,1758.6090
1.1056,10.4000,11466.0000,1758.7961
1.1061,10.4000,11448.0000,1758.9780
1.1066,10.4000,11430.0000,1759.1670
1.1070,10.4000,11412.0000,1759.3596
1.1075,10.4000,11394.0000,1759.5648
1.1079,10.4000,11376.0000,1759.7573
1.1084,10.4000,11358.0000,1759.9698
1.1089,10.4000,11340.0000,1760.1697
1.1093,10.4000,11322.0000,1760.3802
1.1098,10.4000,11304.0000,1760.5997
1.1102,10.4000,11286.0000,1760.8175
1.1107,10.4000,11268.0000,1761.0408
1.1112,10.4000,11250.0000,1761.2587
1.1116,10.4000,11232.0000,1761.4890
1.1121,10.4000,11214.0000,1761.7194
1.1125,10.4000,11196.0000,1761.9569
1.1130,10.4000,11178.0000,1762.2001
1.1135,10.4000,11160.0000,1762.4341
1.1139,10.4000,11142.0000,1762.6825
1.1144,10.4000,11124.0000,1762.9326
1.1148,10.4000,11106.0000,1763.1846
1.1153,10.4000,11088.0000,1763.4420
1.1157,10.4000,11070.0000,1763.7012
1.1162,10.4000,11052.0000,1763.9604
1.1167,10.4000,11034.0000,1764.2268
1.1171,10.4000,11016.0000,1764.4987
1.1176,10.4000,10998.0000,1764.7722
1.1180,10.4000,10980.0000,1765.0530
1.1185,10.4000,10962.0000,1765.3267
1.1190,10.4000,10944.0000,1765.6110
1.1194,10.4000,10926.0000,1765.9045
1.1199,10.4000,10908.0000,1766.1887
1.1203,10.4000,10890.0000,1766.4912
1.1208,10.4000,10872.0000,1766.7828
1.1213,10.4000,10854.0000,1767.0870
1.1217,10.4000,10836.0000,1767.3859
1.1222,10.4000,10818.0000,1767.6990
1.1226,10.4000,10800.0000,1768.0140
1.1231,10.4000,10782.0000,1768.3273
1.1236,10.4000,10764.0000,1768.6439
1.1240,10.4000,10746.0000,1768.9680
1.1245,10.4000,10728.0000,1769.2937
1.1249,10.4000,10710.0000,1769.6268
1.1254,10.4000,10692.0000,1769.9563
1.1258,10.4000,10674.0000,1770.2891
1.1263,10.4000,10656.0000,1770.6259
1.1268,10.4000,10638.0000,1770.9696
1.1272,10.4000,10620.0000,1771.3152
1.1277,10.4000,10602.0000,1771.6698
1.1281,10.4000,10584.0000,1772.0226
1.1286,10.4000,10566.0000,1772.3807
1.1291,10.4000,10548.0000,1772.7372
1.1295,10.4000,10530.0000,1773.1044
1.1300,10.4000,10512.0000,1773.4716
1.1304,10.4000,10494.0000,1773.8406
1.1309,10.4000,10476.0000,1774.2186
1.1314,10.4000,10458.0000,1774.5895
1.1318,10.4000,10440.0000,1774.9691
1.1323,10.4000,10422.0000,1775.3599
1.1327,10.4000,10404.0000,1775.7432
1.1332,10.4000,10386.0000,1776.1375
1.1336,10.4000,10368.0000,1776.5298
1.1341,10.4000,10350.0000,1776.9258
1.1346,10.4000,10332.0000,1777.3326
1.1350,10.4000,10314.0000,1777.7394
1.1355,10.4000,10296.0000,1778.1479
1.1359,10.4000,10278.0000,1778.5530
1.1364,10.4000,10260.0000,1778.9724
1.1369,10.4000,10242.0000,1779.3883
1.1373,10.4000,10224.0000,1779.8113
1.1378,10.4000,10206.0000,1780.2288
1.1382,10.4000,10188.0000,1780.6626
1.1387,10.4000,10170.0000,1781.1018
1.1392,10.4000,10152.0000,1781.5284
1.1396,10.4000,10134.0000,1781.9604
1.1401,10.4000,10116.0000,1782.4141
1.1405,10.4000,10098.0000,1782.8533
1.1410,10.4000,10080.0000,1783.2960
1.1415,10.4000,10062.0000,1783.7604
1.1419,10.4000,10044.0000,1784.2069
1.1424,10.4000,10026.0000,1784.6622
1.1428,10.4000,10008.0000,1785.1302
1.1433,10.4000,9990.0000,1785.5892
1.1437,10.4000,9972.0000,1786.0608
1.1442,10.4000,9954.0000,1786.5342
1.1447,10.4000,9936.0000,1787.0040
1.1451,10.4000,9918.0000,1787.4900
1.1456,10.4000,9900.0000,1787.9652
1.1460,10.4000,9882.0000,1788.4493
1.1465,10.4000,9864.0000,1788.9445
1.1470,10.4000,9846.0000,1789.4341
1.1474,10.4000,9828.0000,1789.9272
1.1479,10.4000,9810.0000,1790.4241
1.1483,10.4000,9792.0000,1790.9226
1.1488,10.4000,9774.0000,1791.4320
1.1493,10.4000,9756.0000,1791.9360
1.1497,10.4000,9738.0000,1792.4454
1.1502,10.4000,9720.0000,1792.9639
1.1506,10.4000,9702.0000,1793.4768
1.1511,10.4000,9684.0000,1793.9880
1.1515,10.4000,9666.0000,1794.5173
1.1520,10.4000,9648.0000,1795.0410
1.1525,10.4000,9630.0000,1795.5756
1.1529,10.4000,9612.0000,1796.1139
1.1534,10.4000,9594.0000,1796.6412
1.1538,10.4000,9576.0000,1797.1848
1.1543,10.4000,9558.0000,1797.7267
1.1548,10.4000,9540.0000,1798.2649
1.1552,10.4000,9522.0000,1798.8192
1.1557,10.4000,9504.0000,1799.3699
1.1561,10.4000,9486.0000,1799.9172
1.1566,10.4000,9468.0000,1800.4843
1.1571,10.4000,9450.0000,1801.0386
1.1575,10.4000,9432.0000,1801.6038
1.1580,10.4000,9414.0000,1802.1672
1.1584,10.4000,9396.0000,1802.7413
1.1589,10.4000,9378.0000,1803.3120
1.1594,10.4000,9360.0000,1803.8861
1.1598,10.4000,9342.0000,1804.4640
1.1603,10.4000,9324.0000,1805.0436
1.1607,10.4000,9306.0000,1805.6377
1.1612,10.4000,9288.0000,1806.2191
1.1616,10.4000,9270.0000,1806.8058
1.1621,10.4000,9252.0000,1807.3962
1.1626,10.4000,9234.0000,1807.9902
1.1630,10.4000,9216.0000,1808.5968
1.1635,10.4000,9198.0000,1809.1998
1.1639,10.4000,9180.0000,1809.7993
1.1644,10.4000,9162.0000,1810.4183
1.1649,10.4000,9144.0000,1811.0250
1.1653,10.4000,9126.0000,1811.6299
1.1658,10.4000,9108.0000,1812.2473
1.1662,10.4000,9090.0000,1812.8663
1.1667,10.4000,9072.0000,1813.4910
1.1672,10.4000,9054.0000,1814.1139
1.1676,10.4000,9036.0000,1814.7329
1.1681,10.4000,9018.0000,1815.3647
1.1685,10.4000,9000.0000,1816.0146
1.1690,10.4000,8982.0000,1816.6392
1.1694,10.4000,8964.0000,1817.2764
1.1699,10.4000,8946.0000,1817.9119
1.1704,10.4000,8928.0000,1818.5580
1.1708,10.4000,8910.0000,1819.2114
1.1713,10.4000,8892.0000,1819.8594
1.1717,10.4000,8874.0000,1820.5038
1.1722,10.4000,8856.0000,1821.1626
1.1727,10.4000,8838.0000,1821.8268
1.1731,10.4000,8820.0000,1822.4873
1.1736,10.4000,8802.0000,1823.1372
1.1740,10.4000,8784.0000,1823.8069
1.1745,10.4000,8766.0000,1824.4745
1.1750,10.4000,8748.0000,1825.1388
1.1754,10.4000,8730.0000,1825.8102
1.1759,10.4000,8712.0000,1826.4924
1.1763,10.4000,8694.0000,1827.1565
1.1768,10.4000,8676.0000,1827.8424
1.1773,10.4000,8658.0000,1828.5192
1.1777,10.4000,8640.0000,1829.2123
1.1782,10.4000,8622.0000,1829.8979
1.1786,10.4000,8604.0000,1830.5819
1.1791,10.4000,8586.0000,1831.2715
1.1795,10.4000,8568.0000,1831.9662
1.1800,10.4000,8550.0000,1832.6646
1.1805,10.4000,8532.0000,1833.3612
1.1809,10.4000,8514.0000,1834.0559
1.1814,10.4000,8496.0000,1834.7633
1.1818,10.4000,8478.0000,1835.4707
1.1823,10.4000,8460.0000,1836.1801
1.1828,10.4000,8442.0000,1836.8892
1.1832,10.4000,8424.0000,1837.5966
1.1837,10.4000,8406.0000,1838.3004
1.1841,10.4000,8388.0000,1839.0258
1.1846,10.4000,8370.0000,1839.7422
1.1851,10.4000,8352.0000,1840.4640
1.1855,10.4000,8334.0000,1841.1841
1.1860,10.4000,8316.0000,1841.9005
1.1864,10.4000,8298.0000,1842.6331
1.1869,10.4000,8280.0000,1843.3619
1.1874,10.4000,8262.0000,1844.0892
1.1878,10.4000,8244.0000,1844.8308
1.1883,10.4000,8226.0000,1845.5544
1.1887,10.4000,8208.0000,1846.2906
1.1892,10.4000,8190.0000,1847.0339
1.1896,10.4000,8172.0000,1847.7684
1.1901,10.4000,8154.0000,1848.5154
1.1906,10.4000,8136.0000,1849.2534
1.1910,10.4000,8118.0000,1849.9949
1.1915,10.4000,8100.0000,1850.7384
1.1919,10.4000,8082.0000,1851.4944
1.1924,10.4000,8064.0000,1852.2432
1.1929,10.4000,8046.0000,1852.9956
1.1933,10.4000,8028.0000,1853.7552
1.1938,10.4000,8010.0000,1854.5040
1.1942,10.4000,7992.0000,1855.2673
1.1947,10.4000,7974.0000,1856.0195
1.1952,10.4000,7956.0000,1856.7738
1.1956,10.4000,7938.0000,1857.5477
1.1961,10.4000,7920.0000,1858.2983
1.1965,10.4000,7902.0000,1859.0598
1.1970,10.4000,7884.0000,1859.8319
1.1974,10.4000,7866.0000,1860.5935
1.1979,10.4000,7848.0000,1861.3674
1.1984,10.4000,7830.0000,1862.1343
1.1988,10.4000,7812.0000,1862.9082
1.1993,10.4000,7794.0000,1863.6787
1.1997,10.4000,7776.0000,1864.4580
1.2002,10.4000,7758.0000,1865.2410
1.2007,10.4000,7740.0000,1866.0187
1.2011,10.4000,7722.0000,1866.7817
1.2016,10.4000,7704.0000,1867.5630
1.2020,10.4000,7686.0000,1868.3406
1.2025,10.4000,7668.0000,1869.1199
1.2030,10.4000,7650.0000,1869.9138
1.2034,10.4000,7632.0000,1870.6879
1.2039,10.4000,7614.0000,1871.4707
1.2043,10.4000,7596.0000,1872.2610
1.2048,10.4000,7578.0000,1873.0476
1.2053,10.4000,7560.0000,1873.8270
1.2057,10.4000,7542.0000,1874.6299
1.2062,10.4000,7524.0000,1875.4127
1.2066,10.4000,7506.0000,1876.1976
1.2071,10.4000,7488.0000,1876.9968
1.2075,10.4000,7470.0000,1877.7852
1.2080,10.4000,7452.0000,1878.5737
1.2085,10.4000,7434.0000,1879.3710
1.2089,10.4000,7416.0000,1880.1559
1.2094,10.4000,7398.0000,1880.9496
1.2098,10.4000,7380.0000,1881.7506
1.2103,10.4000,7362.0000,1882.5426
1.2108,10.4000,7344.0000,1883.3328
1.2112,10.4000,7326.0000,1884.1392
1.2117,10.4000,7308.0000,1884.9294
1.2121,10.4000,7290.0000,1885.7340
1.2126,10.4000,7272.0000,1886.5278
1.2131,10.4000,7254.0000,1887.3235
1.2135,10.4000,7236.0000,1888.1136
1.2140,10.4000,7218.0000,1888.9165
1.2144,10.4000,7200.0000,1889.7156
1.2149,10.4000,7182.0000,1890.5076
1.2153,10.4000,7164.0000,1891.3140
1.2158,10.4000,7146.0000,1892.1115
1.2163,10.4000,7128.0000,1892.9160
1.2167,10.4000,7110.0000,1893.7224
1.2172,10.4000,7092.0000,1894.5090
