# wavelength (microns), transmission, emissivity
1.0990,0.8118,0.0000
1.1000,0.8119,0.0000
1.1010,0.8119,0.0000
1.1020,0.8119,0.0000
1.1030,0.8121,0.0000
1.1040,0.8121,0.0000
1.1050,0.8121,0.0000
1.1060,0.8122,0.0000
1.1070,0.8122,0.0000
1.1080,0.8123,0.0000
1.1090,0.8123,0.0000
1.1100,0.8123,0.0000
1.1110,0.8123,0.0000
1.1120,0.8123,0.0000
1.1130,0.8126,0.0000
1.1140,0.8126,0.0000
1.1150,0.8126,0.0000
1.1160,0.8126,0.0000
1.1170,0.8126,0.0000
1.1180,0.8126,0.0000
1.1190,0.8128,0.0000
1.1200,0.8128,0.0000
1.1210,0.8129,0.0000
1.1220,0.8129,0.0000
1.1230,0.8129,0.0000
1.1240,0.8130,0.0000
1.1250,0.8130,0.0000
1.1260,0.8130,0.0000
1.1270,0.8130,0.0000
1.1280,0.8130,0.0000
1.1290,0.8130,0.0000
1.1300,0.8133,0.0000
1.1310,0.8133,0.0000
1.1320,0.8133,0.0000
1.1330,0.8133,0.0000
1.1340,0.8133,0.0000
1.1350,0.8135,0.0000
1.1360,0.8135,0.0000
1.1370,0.8135,0.0000
1.1380,0.8135,0.0000
1.1390,0.8136,0.0000
1.1400,0.8137,0.0000
1.1410,0.8137,0.0000
1.1420,0.8137,0.0000
1.1430,0.8137,0.0000
1.1440,0.8137,0.0000
1.1450,0.8137,0.0000
1.1460,0.8139,0.0000
1.1470,0.8139,0.0000
1.1480,0.8139,0.0000
1.1490,0.8140,0.0000
1.1500,0.8140,0.0000
1.1510,0.8142,0.0000
1.1520,0.8142,0.0000
1.1530,0.8142,0.0000
1.1540,0.8142,0.0000
1.1550,0.8142,0.0000
1.1560,0.8144,0.0000
1.1570,0.8144,0.0000
1.1580,0.8144,0.0000
1.1590,0.8144,0.0000
1.1600,0.8144,0.0000
1.1610,0.8146,0.0000
1.1620,0.8146,0.0000
1.1630,0.8146,0.0000
1.1640,0.8146,0.0000
1.1650,0.8146,0.0000
1.1660,0.8148,0.0000
1.1670,0.8148,0.0000
1.1680,0.8148,0.0000
1.1690,0.8149,0.0000
1.1700,0.8151,0.0000
1.1710,0.8151,0.0000
1.1720,0.8151,0.0000
1.1730,0.8151,0.0000
1.1740,0.8152,0.0000
1.1750,0.8152,0.0000
1.1760,0.8152,0.0000
1.1770,0.8152,0.0000
1.1780,0.8152,0.0000
1.1790,0.8155,0.0000
1.1800,0.8155,0.0000
1.1810,0.8155,0.0000
1.1820,0.8157,0.0000
1.1830,0.8157,0.0000
1.1840,0.8157,0.0000
1.1850,0.8157,0.0000
1.1860,0.8159,0.0000
1.1870,0.8159,0.0000
1.1880,0.8159,0.0000
1.1890,0.8159,0.0000
1.1900,0.8161,0.0000
1.1910,0.8161,0.0000
