# wavelength (microns), transmission, emissivity
2.9090,0.8597,0.0000
2.9145,0.8597,0.0000
2.9200,0.8596,0.0000
2.9255,0.8594,0.0000
2.9310,0.8593,0.0000
2.9365,0.8591,0.0000
2.9420,0.8589,0.0000
2.9475,0.8588,0.0000
2.9530,0.8589,0.0000
2.9585,0.8590,0.0000
2.9640,0.8592,0.0000
2.9695,0.8595,0.0000
2.9750,0.8597,0.0000
2.9805,0.8599,0.0000
2.9860,0.8600,0.0000
2.9915,0.8601,0.0000
2.9970,0.8601,0.0000
3.0025,0.8602,0.0000
3.0080,0.8603,0.0000
3.0135,0.8604,0.0000
3.0190,0.8605,0.0000
3.0245,0.8607,0.0000
3.0300,0.8609,0.0000
3.0355,0.8611,0.0000
3.0410,0.8613,0.0000
3.0465,0.8615,0.0000
3.0520,0.8617,0.0000
3.0575,0.8618,0.0000
3.0630,0.8619,0.0000
3.0685,0.8621,0.0000
3.0740,0.8623,0.0000
3.0795,0.8624,0.0000
3.0850,0.8627,0.0000
3.0905,0.8629,0.0000
3.0960,0.8631,0.0000
3.1015,0.8633,0.0000
3.1070,0.8635,0.0000
3.1125,0.8636,0.0000
3.1180,0.8638,0.0000
3.1235,0.8640,0.0000
3.1290,0.8642,0.0000
3.1345,0.8643,0.0000
3.1400,0.8644,0.0000
3.1455,0.8645,0.0000
3.1510,0.8645,0.0000
3.1565,0.8647,0.0000
3.1620,0.8649,0.0000
3.1675,0.8651,0.0000
3.1730,0.8654,0.0000
3.1785,0.8656,0.0000
3.1840,0.8659,0.0000
3.1895,0.8661,0.0000
3.1950,0.8662,0.0000
3.2005,0.8663,0.0000
3.2060,0.8662,0.0000
3.2115,0.8662,0.0000
3.2170,0.8662,0.0000
3.2225,0.8663,0.0000
3.2280,0.8665,0.0000
3.2335,0.8668,0.0000
3.2390,0.8671,0.0000
3.2445,0.8673,0.0000
3.2500,0.8675,0.0000
3.2555,0.8677,0.0000
3.2610,0.8678,0.0000
3.2665,0.8679,0.0000
3.2720,0.8681,0.0000
3.2775,0.8684,0.0000
3.2830,0.8686,0.0000
3.2885,0.8687,0.0000
3.2940,0.8689,0.0000
3.2995,0.8691,0.0000
3.3050,0.8693,0.0000
3.3105,0.8695,0.0000
3.3160,0.8696,0.0000
3.3215,0.8697,0.0000
3.3270,0.8698,0.0000
3.3325,0.8699,0.0000
3.3380,0.8700,0.0000
3.3435,0.8701,0.0000
3.3490,0.8704,0.0000
3.3545,0.8707,0.0000
3.3600,0.8710,0.0000
3.3655,0.8713,0.0000
3.3710,0.8716,0.0000
3.3765,0.8718,0.0000
3.3820,0.8720,0.0000
3.3875,0.8721,0.0000
3.3930,0.8723,0.0000
3.3985,0.8726,0.0000
3.4040,0.8728,0.0000
3.4095,0.8730,0.0000
3.4150,0.8733,0.0000
3.4205,0.8735,0.0000
3.4260,0.8736,0.0000
3.4315,0.8738,0.0000
3.4370,0.8739,0.0000
3.4425,0.8741,0.0000
3.4480,0.8744,0.0000
3.4535,0.8747,0.0000
3.4590,0.8750,0.0000
3.4645,0.8752,0.0000
3.4700,0.8754,0.0000
3.4755,0.8755,0.0000
3.4810,0.8756,0.0000
3.4865,0.8757,0.0000
3.4920,0.8758,0.0000
3.4975,0.8759,0.0000
3.5030,0.8762,0.0000
3.5085,0.8764,0.0000
3.5140,0.8766,0.0000
3.5195,0.8767,0.0000
3.5250,0.8769,0.0000
3.5305,0.8770,0.0000
3.5360,0.8772,0.0000
3.5415,0.8775,0.0000
3.5470,0.8777,0.0000
3.5525,0.8778,0.0000
