# wavelength (microns), transmission, emissivity
4.1520,0.8902,0.0000
4.1632,0.8902,0.0000
4.1744,0.8902,0.0000
4.1856,0.8902,0.0000
4.1968,0.8902,0.0000
4.2080,0.8902,0.0000
4.2192,0.8902,0.0000
4.2304,0.8902,0.0000
4.2416,0.8902,0.0000
4.2528,0.8902,0.0000
4.2640,0.8902,0.0000
4.2752,0.8903,0.0000
4.2864,0.8903,0.0000
4.2976,0.8904,0.0000
4.3088,0.8905,0.0000
4.3200,0.8905,0.0000
4.3312,0.8906,0.0000
4.3424,0.8907,0.0000
4.3536,0.8907,0.0000
4.3648,0.8907,0.0000
4.3760,0.8908,0.0000
4.3872,0.8908,0.0000
4.3984,0.8909,0.0000
4.4096,0.8909,0.0000
4.4208,0.8909,0.0000
4.4320,0.8910,0.0000
4.4432,0.8910,0.0000
4.4544,0.8910,0.0000
4.4656,0.8911,0.0000
4.4768,0.8911,0.0000
4.4880,0.8911,0.0000
4.4992,0.8912,0.0000
4.5104,0.8912,0.0000
4.5216,0.8913,0.0000
4.5328,0.8913,0.0000
4.5440,0.8913,0.0000
4.5552,0.8914,0.0000
4.5664,0.8914,0.0000
4.5776,0.8914,0.0000
4.5888,0.8915,0.0000
4.6000,0.8915,0.0000
4.6112,0.8916,0.0000
4.6224,0.8916,0.0000
4.6336,0.8916,0.0000
4.6448,0.8917,0.0000
4.6560,0.8917,0.0000
4.6672,0.8917,0.0000
4.6784,0.8918,0.0000
4.6896,0.8918,0.0000
4.7008,0.8918,0.0000
4.7120,0.8919,0.0000
4.7232,0.8919,0.0000
4.7344,0.8919,0.0000
4.7456,0.8920,0.0000
4.7568,0.8920,0.0000
4.7680,0.8920,0.0000
4.7792,0.8921,0.0000
4.7904,0.8921,0.0000
4.8016,0.8921,0.0000
4.8128,0.8922,0.0000
4.8240,0.8922,0.0000
4.8352,0.8922,0.0000
4.8464,0.8923,0.0000
4.8576,0.8923,0.0000
4.8688,0.8923,0.0000
4.8800,0.8924,0.0000
4.8912,0.8924,0.0000
4.9024,0.8924,0.0000
4.9136,0.8925,0.0000
4.9248,0.8925,0.0000
4.9360,0.8925,0.0000
4.9472,0.8926,0.0000
4.9584,0.8926,0.0000
4.9696,0.8926,0.0000
4.9808,0.8926,0.0000
4.9920,0.8927,0.0000
5.0032,0.8927,0.0000
5.0144,0.8927,0.0000
5.0256,0.8928,0.0000
5.0368,0.8928,0.0000
5.0480,0.8928,0.0000
5.0592,0.8928,0.0000
5.0704,0.8929,0.0000
5.0816,0.8929,0.0000
5.0928,0.8929,0.0000
5.1040,0.8930,0.0000
5.1152,0.8930,0.0000
5.1264,0.8930,0.0000
5.1376,0.8931,0.0000
5.1488,0.8931,0.0000
5.1600,0.8931,0.0000
5.1712,0.8931,0.0000
5.1824,0.8932,0.0000
5.1936,0.8932,0.0000
5.2048,0.8932,0.0000
5.2160,0.8933,0.0000
5.2272,0.8933,0.0000
5.2384,0.8933,0.0000
5.2496,0.8934,0.0000
5.2608,0.8934,0.0000
5.2720,0.8934,0.0000
5.2832,0.8934,0.0000
5.2944,0.8935,0.0000
5.3056,0.8935,0.0000
5.3168,0.8935,0.0000
5.3280,0.8936,0.0000
5.3392,0.8936,0.0000
5.3504,0.8936,0.0000
5.3616,0.8937,0.0000
5.3728,0.8937,0.0000
5.3840,0.8938,0.0000
5.3952,0.8938,0.0000
5.4064,0.8938,0.0000
5.4176,0.8939,0.0000
5.4288,0.8939,0.0000
5.4400,0.8939,0.0000
5.4512,0.8940,0.0000
5.4624,0.8940,0.0000
5.4736,0.8941,0.0000
5.4848,0.8941,0.0000
5.4960,0.8941,0.0000
5.5072,0.8942,0.0000
5.5184,0.8942,0.0000
5.5296,0.8943,0.0000
5.5408,0.8943,0.0000
5.5520,0.8943,0.0000
5.5632,0.8943,0.0000
5.5744,0.8943,0.0000
5.5856,0.8943,0.0000
5.5968,0.8944,0.0000
5.6080,0.8944,0.0000
5.6192,0.8945,0.0000
5.6304,0.8945,0.0000
5.6416,0.8946,0.0000
5.6528,0.8946,0.0000
5.6640,0.8946,0.0000
5.6752,0.8946,0.0000
5.6864,0.8946,0.0000
5.6976,0.8947,0.0000
5.7088,0.8948,0.0000
5.7200,0.8948,0.0000
5.7312,0.8949,0.0000
5.7424,0.8949,0.0000
5.7536,0.8950,0.0000
5.7648,0.8950,0.0000
5.7760,0.8951,0.0000
5.7872,0.8951,0.0000
5.7984,0.8952,0.0000
5.8096,0.8952,0.0000
5.8208,0.8953,0.0000
5.8320,0.8953,0.0000
5.8432,0.8953,0.0000
5.8544,0.8954,0.0000
5.8656,0.8954,0.0000
5.8768,0.8955,0.0000
5.8880,0.8955,0.0000
5.8992,0.8955,0.0000
5.9104,0.8956,0.0000
5.9216,0.8956,0.0000
5.9328,0.8956,0.0000
5.9440,0.8957,0.0000
5.9552,0.8957,0.0000
5.9664,0.8957,0.0000
5.9776,0.8958,0.0000
5.9888,0.8958,0.0000
6.0000,0.8958,0.0000
