# wavelength (microns), transmission, emissivity
1.2820,0.5775,0.0000
1.2830,0.5775,0.0000
1.2840,0.5775,0.0000
1.2850,0.5775,0.0000
1.2860,0.5775,0.0000
1.2870,0.5775,0.0000
1.2880,0.5775,0.0000
1.2890,0.5775,0.0000
1.2900,0.5775,0.0000
1.2910,0.5775,0.0000
1.2920,0.5782,0.0000
1.2930,0.5790,0.0000
1.2940,0.5790,0.0000
1.2950,0.5791,0.0000
1.2960,0.5792,0.0000
1.2970,0.5792,0.0000
1.2980,0.5793,0.0000
1.2990,0.5801,0.0000
1.3000,0.5801,0.0000
1.3010,0.5801,0.0000
1.3020,0.5801,0.0000
1.3030,0.5801,0.0000
1.3040,0.5801,0.0000
1.3050,0.5801,0.0000
1.3060,0.5801,0.0000
1.3070,0.5801,0.0000
1.3080,0.5807,0.0000
1.3090,0.5807,0.0000
1.3100,0.5807,0.0000
1.3110,0.5807,0.0000
1.3120,0.5807,0.0000
1.3130,0.5815,0.0000
1.3140,0.5815,0.0000
1.3150,0.5815,0.0000
1.3160,0.5815,0.0000
1.3170,0.5815,0.0000
1.3180,0.5815,0.0000
1.3190,0.5815,0.0000
1.3200,0.5815,0.0000
1.3210,0.5815,0.0000
1.3220,0.5815,0.0000
1.3230,0.5815,0.0000
1.3240,0.5828,0.0000
1.3250,0.5835,0.0000
1.3260,0.5835,0.0000
1.3270,0.5835,0.0000
1.3280,0.5835,0.0000
1.3290,0.5835,0.0000
1.3300,0.5835,0.0000
1.3310,0.5835,0.0000
1.3320,0.5835,0.0000
1.3330,0.5835,0.0000
1.3340,0.5835,0.0000
1.3350,0.5843,0.0000
1.3360,0.5843,0.0000
1.3370,0.5843,0.0000
1.3380,0.5843,0.0000
1.3390,0.5843,0.0000
1.3400,0.5843,0.0000
1.3410,0.5849,0.0000
1.3420,0.5849,0.0000
1.3430,0.5849,0.0000
1.3440,0.5849,0.0000
1.3450,0.5849,0.0000
1.3460,0.5856,0.0000
1.3470,0.5856,0.0000
1.3480,0.5856,0.0000
1.3490,0.5856,0.0000
1.3500,0.5856,0.0000
1.3510,0.5863,0.0000
1.3520,0.5863,0.0000
1.3530,0.5863,0.0000
1.3540,0.5863,0.0000
1.3550,0.5863,0.0000
1.3560,0.5871,0.0000
1.3570,0.5877,0.0000
1.3580,0.5877,0.0000
1.3590,0.5877,0.0000
1.3600,0.5877,0.0000
1.3610,0.5877,0.0000
1.3620,0.5877,0.0000
1.3630,0.5877,0.0000
1.3640,0.5877,0.0000
1.3650,0.5884,0.0000
1.3660,0.5884,0.0000
1.3670,0.5884,0.0000
1.3680,0.5884,0.0000
1.3690,0.5884,0.0000
1.3700,0.5891,0.0000
1.3710,0.5891,0.0000
1.3720,0.5891,0.0000
1.3730,0.5898,0.0000
1.3740,0.5905,0.0000
1.3750,0.5905,0.0000
1.3760,0.5905,0.0000
1.3770,0.5905,0.0000
1.3780,0.5905,0.0000
1.3790,0.5905,0.0000
1.3800,0.5905,0.0000
1.3810,0.5905,0.0000
1.3820,0.5912,0.0000
1.3830,0.5912,0.0000
1.3840,0.5912,0.0000
1.3850,0.5920,0.0000
1.3860,0.5920,0.0000
1.3870,0.5920,0.0000
1.3880,0.5920,0.0000
1.3890,0.5920,0.0000
1.3900,0.5933,0.0000
1.3910,0.5933,0.0000
1.3920,0.5933,0.0000
1.3930,0.5933,0.0000
1.3940,0.5933,0.0000
1.3950,0.5933,0.0000
1.3960,0.5933,0.0000
1.3970,0.5933,0.0000
1.3980,0.5948,0.0000
1.3990,0.5948,0.0000
1.4000,0.5948,0.0000
1.4010,0.5948,0.0000
1.4020,0.5948,0.0000
1.4030,0.5948,0.0000
1.4040,0.5948,0.0000
1.4050,0.5948,0.0000
1.4060,0.5955,0.0000
1.4070,0.5955,0.0000
1.4080,0.5955,0.0000
1.4090,0.5955,0.0000
1.4100,0.5963,0.0000
1.4110,0.5963,0.0000
1.4120,0.5963,0.0000
1.4130,0.5963,0.0000
1.4140,0.5970,0.0000
1.4150,0.5970,0.0000
1.4160,0.5970,0.0000
1.4170,0.5970,0.0000
1.4180,0.5970,0.0000
1.4190,0.5970,0.0000
1.4200,0.5970,0.0000
1.4210,0.5978,0.0000
1.4220,0.5986,0.0000
1.4230,0.5986,0.0000
1.4240,0.5987,0.0000
1.4250,0.5988,0.0000
1.4260,0.5988,0.0000
1.4270,0.5989,0.0000
1.4280,0.5989,0.0000
1.4290,0.5990,0.0000
1.4300,0.5998,0.0000
1.4310,0.6005,0.0000
1.4320,0.6005,0.0000
1.4330,0.6005,0.0000
1.4340,0.6005,0.0000
1.4350,0.6005,0.0000
1.4360,0.6005,0.0000
1.4370,0.6005,0.0000
1.4380,0.6005,0.0000
1.4390,0.6013,0.0000
1.4400,0.6013,0.0000
1.4410,0.6013,0.0000
1.4420,0.6020,0.0000
1.4430,0.6020,0.0000
1.4440,0.6020,0.0000
1.4450,0.6020,0.0000
1.4460,0.6020,0.0000
1.4470,0.6028,0.0000
1.4480,0.6028,0.0000
1.4490,0.6028,0.0000
1.4500,0.6028,0.0000
1.4510,0.6028,0.0000
1.4520,0.6035,0.0000
1.4530,0.6035,0.0000
1.4540,0.6035,0.0000
1.4550,0.6035,0.0000
1.4560,0.6042,0.0000
1.4570,0.6042,0.0000
1.4580,0.6042,0.0000
1.4590,0.6042,0.0000
1.4600,0.6042,0.0000
1.4610,0.6042,0.0000
1.4620,0.6042,0.0000
1.4630,0.6050,0.0000
1.4640,0.6050,0.0000
1.4650,0.6057,0.0000
1.4660,0.6057,0.0000
1.4670,0.6057,0.0000
1.4680,0.6057,0.0000
1.4690,0.6057,0.0000
1.4700,0.6057,0.0000
1.4710,0.6057,0.0000
1.4720,0.6057,0.0000
1.4730,0.6065,0.0000
1.4740,0.6065,0.0000
1.4750,0.6072,0.0000
1.4760,0.6072,0.0000
1.4770,0.6072,0.0000
1.4780,0.6072,0.0000
