# wavelength (microns), QE
5.0440,0.5898
5.0450,0.5891
5.0460,0.5884
5.0470,0.5878
5.0480,0.5871
5.0490,0.5864
5.0500,0.5857
5.0510,0.5850
5.0520,0.5843
5.0530,0.5836
5.0540,0.5829
5.0550,0.5822
5.0560,0.5815
5.0570,0.5808
5.0580,0.5801
5.0590,0.5794
5.0600,0.5787
5.0610,0.5780
5.0620,0.5773
5.0630,0.5766
5.0640,0.5759
5.0650,0.5752
5.0660,0.5745
5.0670,0.5738
5.0680,0.5731
5.0690,0.5724
5.0700,0.5717
5.0710,0.5710
5.0720,0.5703
5.0730,0.5695
5.0740,0.5688
5.0750,0.5681
5.0760,0.5674
5.0770,0.5667
5.0780,0.5659
5.0790,0.5652
5.0800,0.5645
5.0810,0.5638
5.0820,0.5631
5.0830,0.5623
5.0840,0.5616
5.0850,0.5609
5.0860,0.5601
5.0870,0.5594
5.0880,0.5587
5.0890,0.5580
5.0900,0.5572
5.0910,0.5565
5.0920,0.5557
5.0930,0.5550
5.0940,0.5543
5.0950,0.5535
5.0960,0.5528
5.0970,0.5520
5.0980,0.5513
5.0990,0.5506
5.1000,0.5498
5.1010,0.5491
5.1020,0.5483
5.1030,0.5476
5.1040,0.5468
5.1050,0.5461
5.1060,0.5453
5.1070,0.5446
5.1080,0.5438
5.1090,0.5431
5.1100,0.5423
5.1110,0.5415
5.1120,0.5408
5.1130,0.5400
5.1140,0.5393
5.1150,0.5385
5.1160,0.5377
5.1170,0.5370
5.1180,0.5362
5.1190,0.5354
5.1200,0.5347
5.1210,0.5339
5.1220,0.5331
5.1230,0.5323
5.1240,0.5316
5.1250,0.5308
5.1260,0.5300
5.1270,0.5292
5.1280,0.5285
5.1290,0.5277
5.1300,0.5269
5.1310,0.5261
5.1320,0.5253
5.1330,0.5246
5.1340,0.5238
5.1350,0.5230
5.1360,0.5222
5.1370,0.5214
5.1380,0.5206
5.1390,0.5198
5.1400,0.5190
5.1410,0.5182
5.1420,0.5174
5.1430,0.5166
5.1440,0.5159
5.1450,0.5151
5.1460,0.5143
5.1470,0.5135
5.1480,0.5126
5.1490,0.5118
5.1500,0.5110
5.1510,0.5102
5.1520,0.5094
5.1530,0.5086
5.1540,0.5078
5.1550,0.5070
5.1560,0.5062
5.1570,0.5054
5.1580,0.5046
5.1590,0.5037
5.1600,0.5029
5.1610,0.5021
5.1620,0.5013
5.1630,0.5005
5.1640,0.4996
5.1650,0.4988
5.1660,0.4980
5.1670,0.4972
5.1680,0.4963
5.1690,0.4955
5.1700,0.4947
5.1710,0.4939
5.1720,0.4930
5.1730,0.4922
5.1740,0.4914
5.1750,0.4905
5.1760,0.4897
5.1770,0.4888
5.1780,0.4880
5.1790,0.4872
5.1800,0.4863
5.1810,0.4855
5.1820,0.4846
5.1830,0.4838
5.1840,0.4829
5.1850,0.4821
5.1860,0.4812
5.1870,0.4804
5.1880,0.4795
5.1890,0.4787
5.1900,0.4778
5.1910,0.4770
5.1920,0.4761
5.1930,0.4753
5.1940,0.4744
5.1950,0.4735
5.1960,0.4727
5.1970,0.4718
5.1980,0.4709
5.1990,0.4701
5.2000,0.4692
5.2010,0.4683
5.2020,0.4675
5.2030,0.4666
5.2040,0.4657
5.2050,0.4648
5.2060,0.4640
5.2070,0.4631
5.2080,0.4622
5.2090,0.4613
5.2100,0.4605
5.2110,0.4596
5.2120,0.4587
5.2130,0.4578
5.2140,0.4569
5.2150,0.4560
5.2160,0.4551
5.2170,0.4543
5.2180,0.4534
5.2190,0.4525
5.2200,0.4516
5.2210,0.4507
5.2220,0.4498
5.2230,0.4489
5.2240,0.4480
5.2250,0.4471
5.2260,0.4462
5.2270,0.4453
5.2280,0.4444
5.2290,0.4435
5.2300,0.4426
5.2310,0.4417
5.2320,0.4408
5.2330,0.4398
5.2340,0.4389
5.2350,0.4380
5.2360,0.4371
5.2370,0.4362
5.2380,0.4353
5.2390,0.4343
5.2400,0.4334
5.2410,0.4325
5.2420,0.4316
5.2430,0.4307
5.2440,0.4297
5.2450,0.4288
5.2460,0.4279
5.2470,0.4269
5.2480,0.4260
5.2490,0.4251
5.2500,0.4241
5.2510,0.4232
5.2520,0.4223
5.2530,0.4213
5.2540,0.4204
5.2550,0.4195
5.2560,0.4185
5.2570,0.4176
5.2580,0.4166
5.2590,0.4157
5.2600,0.4147
5.2610,0.4138
5.2620,0.4128
5.2630,0.4119
5.2640,0.4109
5.2650,0.4100
5.2660,0.4090
5.2670,0.4081
5.2680,0.4071
5.2690,0.4061
5.2700,0.4052
5.2710,0.4042
5.2720,0.4033
5.2730,0.4023
5.2740,0.4013
5.2750,0.4004
5.2760,0.3994
5.2770,0.3984
5.2780,0.3974
5.2790,0.3965
5.2800,0.3955
5.2810,0.3945
5.2820,0.3935
5.2830,0.3926
5.2840,0.3916
5.2850,0.3906
5.2860,0.3896
5.2870,0.3886
5.2880,0.3876
5.2890,0.3866
5.2900,0.3857
5.2910,0.3847
5.2920,0.3837
5.2930,0.3827
5.2940,0.3817
5.2950,0.3807
5.2960,0.3797
5.2970,0.3787
5.2980,0.3777
5.2990,0.3767
5.3000,0.3757
5.3010,0.3747
5.3020,0.3737
5.3030,0.3727
5.3040,0.3717
5.3050,0.3706
5.3060,0.3696
5.3070,0.3686
5.3080,0.3676
5.3090,0.3666
5.3100,0.3656
5.3110,0.3645
5.3120,0.3635
5.3130,0.3625
5.3140,0.3615
5.3150,0.3605
5.3160,0.3594
5.3170,0.3584
5.3180,0.3574
5.3190,0.3563
5.3200,0.3553
5.3210,0.3543
5.3220,0.3532
5.3230,0.3522
5.3240,0.3512
5.3250,0.3501
5.3260,0.3491
5.3270,0.3480
5.3280,0.3470
5.3290,0.3459
5.3300,0.3449
5.3310,0.3439
5.3320,0.3428
5.3330,0.3418
5.3340,0.3407
5.3350,0.3396
5.3360,0.3386
5.3370,0.3375
5.3380,0.3365
5.3390,0.3354
5.3400,0.3343
5.3410,0.3333
5.3420,0.3322
5.3430,0.3312
5.3440,0.3301
5.3450,0.3290
5.3460,0.3279
5.3470,0.3269
5.3480,0.3258
5.3490,0.3247
5.3500,0.3236
5.3510,0.3226
5.3520,0.3215
5.3530,0.3204
5.3540,0.3193
5.3550,0.3182
5.3560,0.3171
5.3570,0.3161
5.3580,0.3150
5.3590,0.3139
5.3600,0.3128
5.3610,0.3117
5.3620,0.3106
5.3630,0.3095
5.3640,0.3084
5.3650,0.3073
5.3660,0.3062
5.3670,0.3051
5.3680,0.3040
5.3690,0.3029
5.3700,0.3018
5.3710,0.3007
5.3720,0.2996
5.3730,0.2984
5.3740,0.2973
5.3750,0.2962
5.3760,0.2951
5.3770,0.2940
5.3780,0.2929
5.3790,0.2917
5.3800,0.2906
5.3810,0.2895
5.3820,0.2884
5.3830,0.2872
5.3840,0.2861
5.3850,0.2850
5.3860,0.2838
5.3870,0.2827
5.3880,0.2816
5.3890,0.2804
5.3900,0.2793
5.3910,0.2782
5.3920,0.2770
5.3930,0.2759
5.3940,0.2747
5.3950,0.2736
5.3960,0.2724
5.3970,0.2713
5.3980,0.2701
5.3990,0.2690
5.4000,0.2678
5.4010,0.2667
5.4020,0.2655
5.4030,0.2644
5.4040,0.2632
5.4050,0.2620
5.4060,0.2609
5.4070,0.2597
5.4080,0.2585
5.4090,0.2574
5.4100,0.2562
5.4110,0.2550
5.4120,0.2538
5.4130,0.2527
5.4140,0.2515
5.4150,0.2503
5.4160,0.2491
5.4170,0.2480
5.4180,0.2468
5.4190,0.2456
5.4200,0.2444
5.4210,0.2432
5.4220,0.2420
5.4230,0.2408
5.4240,0.2396
5.4250,0.2384
5.4260,0.2372
5.4270,0.2360
5.4280,0.2348
5.4290,0.2336
5.4300,0.2324
5.4310,0.2312
5.4320,0.2300
5.4330,0.2288
5.4340,0.2276
5.4350,0.2264
5.4360,0.2252
5.4370,0.2240
5.4380,0.2228
5.4390,0.2215
5.4400,0.2203
5.4410,0.2191
5.4420,0.2179
5.4430,0.2167
5.4440,0.2154
5.4450,0.2142
5.4460,0.2130
5.4470,0.2117
5.4480,0.2105
5.4490,0.2093
5.4500,0.2080
5.4510,0.2068
5.4520,0.2056
5.4530,0.2043
5.4540,0.2031
5.4550,0.2018
5.4560,0.2006
5.4570,0.1993
5.4580,0.1981
5.4590,0.1968
5.4600,0.1956
5.4610,0.1943
5.4620,0.1931
5.4630,0.1918
5.4640,0.1906
5.4650,0.1893
5.4660,0.1880
5.4670,0.1868
5.4680,0.1855
5.4690,0.1842
5.4700,0.1830
5.4710,0.1817
5.4720,0.1804
5.4730,0.1792
5.4740,0.1779
5.4750,0.1766
5.4760,0.1753
5.4770,0.1740
5.4780,0.1728
5.4790,0.1715
5.4800,0.1702
5.4810,0.1689
5.4820,0.1676
5.4830,0.1663
5.4840,0.1650
5.4850,0.1637
5.4860,0.1624
5.4870,0.1611
5.4880,0.1598
5.4890,0.1585
5.4900,0.1572
5.4910,0.1559
5.4920,0.1546
5.4930,0.1533
5.4940,0.1520
5.4950,0.1507
5.4960,0.1494
5.4970,0.1480
5.4980,0.1467
5.4990,0.1454
